,Başlık,İçerik,Kategori
461,Galatasaray UEFA Avrupa Ligi kadrosunu güncelledi,"UEFA Avrupa Ligi play-off turunda Çekya ekibi Sparta Prag ile mücadele edecek Galatasaray, UEFA'ya bildirdiği oyuncu listesini güncelledi.",Spor
462,Thomas Meunier Trabzon'a geldi,Almanya Birinci Futbol Ligi (Bundesliga) ekiplerinden Borussia Dortmund'da forma giyen Thomas Meunier'i transfer görüşmesi için Trabzon'a geldi.,Spor
463,Hatayspor Christian Atsu'yu andı,"Trendyol Süper Lig temsilcisi Atakaş Hatayspor, Kahramanmaraş merkezli 6 Şubat 2023'teki depremlerde yaşamını yitiren Ganalı futbolcusu Christian Atsu ve diğer kayıpları andı.",Spor
464,MKE Ankaragücü kupada çeyrek finale yükseldi,"Ziraat Türkiye Kupası son 16 turunda MKE Ankaragücü, Anagold 24Erzincanspor'u sahasında 5-1 mağlup ederek çeyrek finale yükseldi.",Spor
465,Dünyaca ünlü pedallar Tour of Antalya’da ter dökecek,"8-11 Şubat tarihleri arasında 16 ülkeden 25 takıma ve 175 bisikletçiyle 4 farklı etabıyla yapılacak olan Tour of Antalya, doğa, tarih, kültür ve serüven dolu etapları ile eşsiz deneyim sunacak.",Spor
466,Dudziak'ın Hatayspor'u FIFA'ya şikayet ettiği ortaya çıktı,Tunuslu futbolcu Jeremy Calvin Dudziak'ın sözleşme imzaladıktan 10 gün sonra yaşanan deprem felaketi nedeniyle ligden çekilen Süper Lig ekibi Atakaş Hatayspor'u alacakları ödenmediği gerekçesiyle FIFA'ya şikayet ettiği ortaya çıktı.,Spor
467,Alanyaspor Ui-jo Hwang'i sezon sonuna kadar kiraladı,"Trendyol Süper Lig ekiplerinden Corendon Alanyaspor, İngiltere'de Nottingham Forest forması giyen Ui-jo Hwang'i sezon sonuna kadar kiralık olarak kadrosuna kattı.",Spor
468,Kayserispor 9 maçta 2 puan aldı,"7 maç peş peşe kaybeden Kayserispor, oynadığı son 2 maçından beraberlikler alarak hanesine 2 puan yazdırabildi. Sarı Kırmızılı takımda galibiyet hasreti 9 maçı buldu.",Spor
469,Depremde hayatını kaybeden 56 voleybolcunun hayatı kitap oluyor,"Deprem sebebiyle hayatını kaybeden 56 voleybolcunun yaşam hikayeleri, anıları ve fotoğrafları kitaba dönüşüyor.",Spor
470,Trabzonspor transferde vites yükseltti,"Borussia Dortmund'un savunma oyuncusu Thomas Meunier'de mutlu sona ulaşan Trabzonspor, transferde vites yükseltti.",Spor
471,Beşiktaş antrenmanda özel misafirlerini ağırladı,"Beşiktaş Futbol A Takımı, BJK Nevzat Demir Tesisleri’nde bugün yapılan antrenmanda Kahramanmaraş’tan gelen depremzedeler, özel eğitimli çocuklar ve Çekmeköy Belediyesi Arama ve Kurtarma Ekibini ağırladı.",Spor
472,Beşiktaş'ta Joe Worrall ilk antrenmanına çıktı,"Beşiktaş, Ziraat Türkiye Kupası’nda Antalyaspor ile deplasmanda oynayacağı maçın hazırlıklarına bu sabah yaptığı antrenmanla devam etti. Siyah-beyazlı ekibin yeni transferi Joe Worrall, takımla ilk antrenmanına çıktı.",Spor
473,Fatih Karagümrük 89'da çeyrek finalde,"VavaCars Fatih Karagümrük, Ziraat Türkiye Kupası son 16 turunda Yılport Samsunspor'u 2-1 yenerek çeyrek finale yükselen ilk takım oldu.",Spor
474,Galatasaray'da Bayramov iddiası,Devre arası transfer döneminde Serge Aurier ve Carlos Vinicius'u renklerine bağlayan Galatasaray'da sol bek transfer için de çalışmalar devam ediyor.,Spor
475,Volkan Demirel: Beni sevmeyebilirsiniz ama Hatay’ı sevin,"Trendyol Süper Lig ekiplerinden Hatayspor’un Teknik Direktörü Volkan Demirel, 6 Şubat depreminin yıl dönümünde Hatay’da kulüp tesislerinde açıklamalarda bulundu. Demirel, ""Beni sevmeyebilirsiniz, yönetimi sevmeyebilirsiniz. Ama Hatay’ı, Hatayspor’u sevin. Biz imkansızlıklarla bu ligde mücadele ediyoruz."" diye konuştu.",Spor
476,William Carvalho cinsel saldırı suçlamasıyla ifade verdi,"İspanya'nın Real Betis takımında forma giyen Portekizli futbolcu William Carvalho, cinsel saldırı suçlamasıyla mahkemede ifade verdi.",Spor
477,Taner Savut'un adı TFF Futbol Yöneticiliği Sertifika Programı'na verildi,"Kahramanmaraş merkezli 6 Şubat 2023'te meydana gelen depremlerde vefat eden Atakaş Hatayspor'un Sportif Direktörü Taner Savut'un ismi, Türkiye Futbol Federasyonu (TFF) Futbol Yöneticiliği Sertifika Programı'na verildi.",Spor
478,Türkiye Kupası'nda kura heyecanı yaşanacak,"Ziraat Türkiye Kupası'ndaki çeyrek ve yarı finallerin kura çekimi, 12 Şubat Pazartesi günü gerçekleştirilecek.",Spor
479,Newcastle United'dan Christian Atsu için anma mesajı,"İngiltere Premier Lig ekibi Newcastle United, Atakaş Hatayspor'da forma giyerken, Kahramanmaraş merkezli 6 Şubat 2023'teki depremlerde hayatını kaybeden eski futbolcusu Christian Atsu için anma mesajı yayımladı.",Spor
480,Beşiktaş'ta iki bölgeye takviye yapacak,"Beşiktaş'ta, transferde hareketli günler yaşanıyor. Joe Worrall’ı kadrosuna katan siyah beyazlılar, 2 bölgeye daha takviye yapmak istiyor.",Spor
481,Trabzonspor Onuachu'yu arıyor,"Trendyol Süper Lig'in ikinci yarısına kötü başlangıç yapan Trabzonspor, Afrika Uluslar Kupası nedeniyle yararlanamadığı golcü oyuncusu Paul Onuachu'yu arıyor.",Spor
482,Rıza Kayaalp tarihe geçmek için gün sayıyor,"Romanya'da düzenlenecek 2024 Avrupa Şampiyonası'nda 13'üncü şampiyonluğunu kazanarak güreş tarihine geçmek için mindere çıkacak milli güreşçi Rıza Kayaalp, heyecana kapılmadan her zamanki başarısını tekrarlamak istediğini söyledi.",Spor
483,Premier Lig'de 45 golle haftalık gol rekoru kırıldı,İngiltere Premier Lig'in 23. haftasında oynanan 10 maçta atılan 45 golle 20 takımlı ligin haftalık gol rekoru kırıldı.,Spor
484,Tenisin en iyileri Riyad'daki turnuvada buluşacak,"Dünyanın en iyi erkek tenisçileri, ekim ayında Suudi Arabistan'ın başkenti Riyad'da düzenlenecek turnuvada bir araya gelecek.",Spor
485,Spor camiası 6 Şubat depremlerini unutmadı,"Kahramanmaraş merkezli 6 Şubat 2023 tarihinde meydana gelen, birçok ilde yıkıcı etkiler gösteren depremlerin yıl dönümünde federasyonlar ve kulüpler, resmi internet siteleri ile sosyal medya hesaplarından yaptıkları paylaşımlarla hayatını kaybedenleri andı.",Spor
486,Melissa Vargas yeniden Fenerbahçe Opet'te,"Fenerbahçe Opet Kadın Voleybol Takımı, milli oyuncu Melissa Vargas'ı yeniden kadrosuna kattı.",Spor
487,Gaziantep FK kupada Fenerbahçe karşısında,"Gaziantep FK, Ziraat Türkiye Kupası son 16 turunda 7 Şubat Çarşamba günü Fenerbahçe'yi ağırlayacak.",Spor
488,NBA'de Cavaliers üst üste 6. maçını kazandı,"Amerikan Basketbol Ligi'nde (NBA) Cleveland Cavaliers, sahasında Sacramento Kings'i 136-110 mağlup etti.",Spor
489,Sivasspor kupada Konyaspor'u konuk edecek,"EMS Yapı Sivasspor, Ziraat Türkiye Kupası son 16 turunda 7 Şubat Çarşamba günü TÜMOSAN Konyaspor ile sahasında karşı karşıya gelecek.",Spor
490,Beşiktaşlı Semih Kılıçsoy yıldız gibi parlıyor,"Trendyol Süper Lig'de son haftaların en dikkat çeken performansını Semih Kılıçsoy sergiledi. Beşiktaş'ın genç futbolcusu, on birde sahaya çıktığı 8 maçta 7 gol 1 asiste imza attı.",Spor
491,Mame Thiam ve Umut Nayir Pendikspor'a hayat verdi,"Mame Thiam ve Umut Nayir, Trendyol Süper Lig'de zor günler geçiren Siltaş Yapı Pendikspor'a hayat verdi. İstanbul ekibi ara transferde kadrosuna kattığı bu iki oyuncunun forma giydiği 4 maçta, 3 galibiyet 1 beraberlik aldı.",Spor
492,Adana Demirspor Stiven Mendoza'yı transfer etti,"Trendyol Süper Lig ekiplerinden Yukatel Adana Demirspor, 31 yaşındaki Kolombiyalı kanat oyuncusu Stiven Mendoza'yı kadrosuna kattı.",Spor
493,Başakşehir kupada Hatayspor'u ağırlayacak,"RAMS Başakşehir, Ziraat Türkiye Kupası son 16 turu maçında 7 Şubat Çarşamba günü Atakaş Hatayspor ile karşılaşacak.",Spor
494,Beşiktaş Joe Worrall'ın transferini açıkladı,"Beşiktaş, Nottingham Forest'tan Joe Worrall'ı kiralık olarak kadrosuna kattığını açıkladı.",Spor
495,Ali Koç'tan Dursun Özbek'e cevap,"Fenerbahçe Başkanı Ali Koç, ezeli rakip Galatasaray'ın Başkanı Dursun Özbek'in kendisi hakkındaki açıklamalarına yanıt verdi.",Spor
496,Galatasaray'dan Hakim Ziyech açıklaması,"Galatasaray'dan yapılan açıklamada, Faslı futbolcu Hakim Ziyech'in sol ayak bileğinde zorlanma ve kemik ödemi tespit edildiğini açıkladı.",Spor
497,Pendikspor Ndiaye'yi renklerine bağladı,"Pendikspor, Adana Demirspor'dan ayrılan 33 yaşındaki Senegalli orta saha oyuncusu Badou Ndiaye'yi kadrosuna dahil etti.",Spor
498,Senkronize Buz Pateni Türkiye Şampiyonası Ankara'da yapılacak,"Senkronize Buz Pateni Türkiye Şampiyonası, bu hafta sonu Ankara'da gerçekleştirilecek.",Spor
499,İstanbulspor Emrehan Gedikli'yi kiraladı,"Trendyol Süper Lig ekibi İstanbulspor, TÜMOSAN Konyaspor'dan Emrehan Gedikli'yi kiralık olarak kadrosuna kattı.",Spor
500,Milli sporcu Burak Demirboğa gümüş madalya kazandı,"Milli sporcu Burak Demirboğa, Artistik Buz Pateni Sofya Kupası'nda 2'nci oldu.",Spor
501,FIBA sosyal medyada 2023'te ilk sırada yer aldı,"Uluslararası Basketbol Federasyonu (FIBA), uluslararası olimpik federasyonlar arasında etkileşim ve video görüntüleme açısından 2023 yılında ilk sırada yer aldı.",Spor
502,Dursun Özbek Ali Koç'u istifaya davet etti,"Galatasaray Kulübü Başkanı Dursun Özbek, gündemde yer alan konularla ilgili açıklamalarda bulundu. Özbek, Fenerbahçe Başkanı Ali Koç'un Kulüpler Birliği başkanlığından istifa etmesi gerektiğini söyledi.",Spor
503,Göztepe transfere devam ediyor,"Trendyol 1. Lig'de İzmir derbisinde ezeli rakibi Altay'ı evinde 4-0 yenip Süper Lig yolunda tam gaz ilerleyen Göztepe, transfer çalışmalarını yoğunlaştırdı.",Spor
504,Balıkesirspor çıkışa geçti,"Son 2 yılda üst üste 2 kez küme düştükten sonra bu sezon TFF 3. Lig 4. Grup'a da amatöre düşme hattında başlayan Balıkesirspor, maratonun ikinci yarısında yaptığı taviyelerle çıkışa geçti.",Spor
505,Denizlispor galibiyete hasret,"TFF 2. Lig Kırmızı Grup'ta düşme hattından kurtulmaya çalışan Denizlispor, sezonun ikinci yarısında hiç galibiyet alamadı.",Spor
506,Giresunspor taahhütlerin yerine getirilmesini istedi,"Trendyol 1. Lig ekiplerinden Bitexen Giresunspor Yönetim Kurulu, kulübe mali destek sözü veren kurum ve kişilerden taahhütlerini yerine getirmelerini istedi.",Spor
507,Milli güreşçiler Avrupa Şampiyonası'nda iddialı,"Türkiye Güreş Federasyonu (TGF) Başkanı Şeref Eroğlu ve Grekoromen Milli Takımı sporcularıyla teknik heyeti, Romanya'nın başkenti Bükreş'te 12-18 Şubat tarihlerinde düzenlenecek Avrupa Şampiyonası öncesinde basın mensuplarıyla bir araya geldi.",Spor
508,Çağlar Söyüncü Fenerbahçe ile 4 kupayı da kazanacaklarına inanıyor,"Fenerbahçe'nin Atletico Madrid'den kiralık olarak kadrosuna kattığı milli futbolcu Çağlar Söyüncü, ""Hedeflerimiz büyük. Önümüzde 4 kupa duruyor. Hepsini de alabileceğimize inanıyorum."" dedi.",Spor
509,Hataysporlu taraftarlar coşkulu günleri hasretle bekliyor,"Kahramanmaraş merkezli 6 Şubat depremlerinden ağır şekilde etkilenen illerden Hatay'ın Trendyol Süper Lig'deki temsilcisi Atakaş Hatayspor'da taraftarlar, bir yıldır kentten uzak olan takımlarına kavuşacakları günleri özlemle bekliyor.",Spor
510,Beşiktaş Emrecan Bulut'u Ümraniyespor'a kiraladı,"Beşiktaş, genç futbolcusu Emrecan Bulut'u Trendyol 1. Lig ekibi Ümraniyespor'a kiraladı.",Spor
511,"Dağcılar ""asrın felaketi""ne müdahalede ön safta yer aldı","Türk dağcılar, ""asrın felaketi"" kabul edilen Kahramanmaraş merkezli 6 Şubat depremlerinde, başta arama kurtarma olmak üzere önemli görevlerde yer aldı.",Spor
512,İşitme Engelliler Kayak Alp Disiplini Milli Takımı Erzurum'da kampa girecek,"Erzurum'da düzenlenecek 20. Deaflympics Kış Olimpiyatları'na katılacak İşitme Engelliler Kayak Alp Disiplini Milli Takımı, bu kentte kampa girecek.",Spor
513,"""En""lerin futbolcusu Cristiano Ronaldo 39 yaşında","Futbol dünyasında birçok rekorun altında imzası bulunan Portekizli yıldız Cristiano Ronaldo, 39 yaşında.",Spor
514,Depremin 155. saatinde kurtarılan Semih Ege Icardi ile tanışma hayali kuruyor,"Kahramanmaraş merkezli 6 Şubat'taki depremlerde Gaziantep'in Nurdağı ilçesindeki evinin enkazından 155 saat sonra kurtarılan, ailesini kaybeden 11 yaşındaki Semih Ege İnci'nin en büyük hayali RAMS Park Stadı'nda Galatasaray forması altında Icardi ile vakit geçirmek.",Spor
515,Voleybolda Türk takımları Avrupa kupası mücadelelerine çıkacak,Voleybolda bu hafta Avrupa kupalarında 7 Türk ekibi mücadele edecek.,Spor
516,Türkiye Kupası'nın son 16 turunda görev alacak hakemler açıklandı,Türkiye Kupası'nda son 16 turu maçlarını yönetecek hakemler belli oldu.,Spor
517,Erzurumspor'un ikinci yarıda bileği bükülmedi,"Erzurumspor Futbol Kulübü ligin ikinci yarısında çıkışa geçti. 4 maçta 10 puan toplayan mavi beyazlılar, haftayı 10. sırada tamamladı.",Spor
518,Giresunspor 9 maç sonra puan elde etti,"Trendyol 1. Lig'in 21. haftasında sahasında Eyüpspor ile 0-0 berabere kalan Bitexen Giresunspor, 9 maç sonra puan elde etmeyi başardı.",Spor
519,Trabzonspor Thomas Meunier'i gündemine aldı,"Trabzonspor'un sağ bek transferinde listeye yeni bir aday daha eklendi. Bordo mavililer, Bundesliga ekiplerinden Borussia Dortmund forması giyen Thomas Meunier'i gündemine aldı.",Spor
520,Milli karateci Yusuf Eren Temizel Avrupa şampiyonluğu için ter döküyor,"Sakarya'da abisinin arkadaşlarına özenerek başladığı karatede dünya şampiyonu ve çok sayıda madalyası olan Yusuf Eren Temizel, Erzurum'daki kampta Avrupa şampiyonluğu için ter döküyor.",Spor
521,Fenerbahçe'de Dzeko yoksa Batshuayi var,"Michy Batshuayi Fenerbahçe'de bir dönem Semih Şentürk'ün üstlendiği nöbetçi golcülük görevini devraldı. Bitexen Antalyaspor maçında takımının ikinci golünü kaydeden Belçikalı golcü, Süper Lig'de sonradan oyuna girip gol attığı maç sayısını üçe çıkardı.",Spor
522,"Alperen Şengün'ün ""double-double""ı Rockets'a yetmedi","Amerikan Basketbol Ligi'nde (NBA) milli basketbolcu Alperen Şengün'ün takımı Houston Rockets, deplasmanda Minnesota Timberwolves'a 111-90 mağlup oldu.",Spor
523,Fatih Karagümrük kupada Samsunspor ile karşılaşacak,"VavaCars Fatih Karagümrük, Ziraat Türkiye Kupası son 16 turunda 6 Şubat Salı günü Yılport Samsunspor'u konuk edecek.",Spor
524,Galatasaray kupanda Bandırmaspor'u ağırlayacak,"Galatasaray, Ziraat Türkiye Kupası son 16 tur maçında 6 Şubat Salı günü Trendyol 1. Lig temsilcisi Teksüt Bandırmaspor ile karşılaşacak.",Spor
525,Trabzonspor 300 hafta sonra art arda 4 maç kaybetti,"Trendyol Süper Lig'in 24. haftasında Beşiktaş'a deplasmanda 2-0 mağlup olan Trabzonspor, ligde 300 hafta sonra art arda 4 maç kaybetti.",Spor
526,Milli sporcular Eindhoven Diving Kupası'nda üç madalya kazandı,"Milli sporcular, Hollanda'da düzenlenen Eindhoven Diving Kupası'nda üç madalya kazandı.",Spor
527,Fenerbahçe Opetli Cansu Çetin ligde ve Avrupa'da şampiyonluğa inanıyor,"Fenerbahçe Opet Kadın Voleybol Takımı'nın milli sporcularından Cansu Çetin, sarı-lacivertli takımın gösterdiği performansla hem ligde hem de CEV Şampiyonlar Ligi'nde kupayı alacağına inanıyor.",Spor
528,Avrupa'nın 5 büyük liginde liderler zirvedeki yerini korudu,"Avrupa'nın 5 büyük futbol ligi kabul edilen İngiltere (Premier Lig), İspanya (LaLiga), İtalya (Serie A), Almanya (Bundesliga) ve Fransa'daki (Ligue 1) maçlara, hafta sonu devam edildi.",Spor
529,Borsa liginde ocak ayı şampiyonu Beşiktaş,"Borsa İstanbul'da işlem gören spor şirketleri arasında geçen ayı yüzde 27,2 yükselişle tamamlayan Beşiktaş Futbol Yatırımları Sanayi ve Ticaret AŞ, yatırımcısına en fazla kazandıran spor şirketi oldu.",Spor
