,Başlık,İçerik,Kategori
2435,Türk zırhlısı Macaristan'da üretilecek,"Türk savunma sanayisi ürünü Ejder Yalçın 4X4 taktik tekerlekli araç, ""Gidran"" ismiyle Macaristan'da üretilecek. Nurol Makina ile Raba, 4X4 taktik tekerlekli araç üretimi için ""Gidran"" isimli bir ortak girişim kuracak ve Györ'de bulunan tesiste üretim yapılacak.",Ekonomi
2436,Niğde Ömer Halisdemir Üniversitesinde atıklar ekonomiye kazandırılıyor,"Türkiye'de ilk ""sıfır atık belgesi"" alan üniversite olan Niğde Ömer Halisdemir Üniversitesi, çevre alanında önemli çalışmalar yürütüyor.",Ekonomi
2437,BIST 100 günün ilk yarısında yükseldi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 0,07 değer kazanarak 7.718,48 puana çıktı.",Ekonomi
2438,Asgari Ücret Tespit Komisyonu aralıkta toplanacak,"Milyonlarca çalışanın gözü kulağı asgari ücrete yapılacak zam oranında. Görüşmeler, aralık ayında başlayacak. Peki süreç nasıl işleyecek, asgari ücret belirlenirken neler dikkate alınacak?",Ekonomi
2439,"Alman rüzgar enerjisi devi, Türkiye’den 1 milyar euroluk ekipman alacak","Alman rüzgar enerjisi devi Nordex Group Üst Yöneticisi Jose Luis Blanco, Türkiye'den yıllık 600 milyon euro seviyesinde rüzgar enerjisi ekipmanı tedarik ettiklerini belirterek, 2024'te Türkiye'den ekipman tedariklerinin 1 milyar euroya yaklaşacağını açıkladı.",Ekonomi
2440,Bakan Şimşek: Kalıcı refah artışını hedefliyoruz,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Bankacılık sektörü, güçlü sermaye yapısı, yüksek aktif kalitesi ve yeterli likidite düzeyi ile sağlıklı bir görünüme sahiptir. Ülkemizde sürdürülebilir yüksek büyüme ile kalıcı refah artışını hedefliyoruz."" dedi.",Ekonomi
2441,KDK'ya en çok kamu personel rejimi hakkında şikayet yapıldı,Kamu Denetçiliği Kurumu'na geçen yıl en çok kamu personel rejimine ilişkin şikayet başvurusu yapıldı.,Ekonomi
2442,Deniz salyangozu ihracatı geçen seneye göre yüzde 67 arttı,"Türkiye'den yılın 9 ayında Güney Kore Cumhuriyeti başta olmak üzere 9 ülkeye deniz salyangozu ihraç edildi. Deniz salyangozunun ocak-eylül 2023 ihracatı, 8 milyon 627 bin 19 dolar olan geçen senenin aynı dönemine göre yüzde 67 artışla 14 milyon 419 bin 13 dolara ulaştı.",Ekonomi
2443,Turizmde erken rezervasyon dönemi öne çekildi,"Türkiye Seyahat Acentaları Birliği (TÜRSAB) Yönetim Kurulu Başkanı Firuz Bağlıkaya, yılbaşından sonra olan erken rezervasyon dönemini aralık ayına çektiklerini söyledi.",Ekonomi
2444,Yumurta sektöründe fiyat istikrarını bozan firmalara 98 milyon lira ceza,"Rekabet Kurulu, yumurta sektöründe fiyat istikrarını bozan firmalara 98 milyon lira idari para cezası uygulandığını duyurdu.",Ekonomi
2445,Tehlikeli sınıftaki iş yerlerine 27 milyon 105 bin lira ödeme yapıldı,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, sağlıklı ve güvenceli istihdamı desteklemeye devam ettiklerini belirterek, riskli iş yerlerine 2020’den bu yana 27 milyon liranın üzerinde destek sağlandığını aktardı.",Ekonomi
2446,"Turizm geliri yılın üçüncü çeyreğinde yüzde 13,1 arttı","Türkiye'nin turizm geliri, yılın üçüncü çeyreğinde geçen yılın aynı dönemine göre yüzde 13,1 artarak 20 milyar 225 milyon 317 bin dolar oldu. En fazla ziyaret, gezi, eğlence, spor ve kültür amaçlı yapıldı.",Ekonomi
2447,Yedieminlerdeki hacizli malların tasfiye süreci başlıyor,Hukuken muhafazasına gerek kalmayan yedieminlerdeki hacizli malların tasfiyesine ilişkin süreç yarın başlıyor.,Ekonomi
2448,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,60 yükselişle 7.759,49 puandan başladı.",Ekonomi
2449,Cumhuriyet'in 100. yılına özel hatıra para Resmi Gazete'de,Cumhuriyet'in 100. yıl dönümü için basılarak tedavüle giren 5 lira değerindeki madeni hatıra paralara ilişkin tebliğ Resmi Gazete'de yayımlandı.,Ekonomi
2450,Sahte ilan düzenlemesi yarın yürürlüğe girecek,"Sahte ilanlarla, sahte kimliklerle yapılan fiyat şişirmeleri ve manipülasyonlarının önüne geçecek düzenleme 1 Kasım'da yürürlüğe girecek.",Ekonomi
2451,"Brent petrolün varili 86,78 dolar","Brent petrolün varili uluslararası piyasalarda 86,78 dolardan işlem görüyor.",Ekonomi
2452,VİOP güne yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) ekim vadeli BIST 30 endeksine dayalı kontrat, güne yüzde 0,3 artışla 8.020,00 puandan başladı.",Ekonomi
2453,Tarım Kredi gıda zincirindeki rolünü artırıyor,"Türkiye Tarım Kredi Kooperatifleri (Tarım Kredi) Genel Müdürü Hüseyin Aydın, üreticiden alınan ürünleri işleyerek marketler aracılığıyla son tüketiciye ulaştırdıklarını belirterek, ""Şu an 3 bin 293 satış noktamız bulunuyor, yıl sonunda satış noktası sayımızın 4 bine ulaşmasını hedefliyoruz."" dedi.",Ekonomi
2454,Çay üreticilerine bugün 1 milyar 763 milyon liralık destek ödemesi yapılacak,Doğu Karadeniz'de 10 Mayıs'ta başlayan yaş çay alım kampanyası tamamlandı. ÇAYKUR üreticiden 592 bin ton yaş çay aldı. Üreticiye bugüne kadar 4 milyar 654 milyon lira ödeme yapıldı. Bugün üreticiye 1 milyar 763 milyon lira daha ödeme yapılacak.,Ekonomi
2455,Deprem bölgesindeki işveren ve çalışanların sigorta yapılandırma süresi uzatıldı,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, deprem bölgesindeki illerde işveren ve çalışanların sigorta yapılandırma süresinin uzatıldığını açıkladı.",Ekonomi
2456,Erzincan'da 96 bin 870 dekar tarım arazisi su ile buluşuyor,"Tarım ve Orman Bakanı İbrahim Yumaklı, Turnaçayı Barajı ile Erzincan'daki 96 bin 870 dekar tarım arazisini suyla buluşturacaklarını açıkladı.",Ekonomi
2457,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 0,08 değer kazanarak günü 7.712,85 puandan tamamladı.",Ekonomi
2458,"Bankaların aktifleri eylülde 21,1 trilyon lira oldu","Türk bankacılık sektörünün aktif büyüklüğü, Eylül 2023 döneminde 2022 sonuna kıyasla yüzde 47,1 artarak 21 trilyon 98 milyar liraya yükseldi.",Ekonomi
2459,Turşu ihracatının büyük kısmı Ege'den gerçekleşti,Bu yılın 9 aylık döneminde gerçekleştirilen 260 milyon dolarlık turşu ihracatının yüzde 77'si Ege Bölgesi'nden yapıldı.,Ekonomi
2460,Meteoroloji'ye 48 sözleşmeli personel alacak,"Meteoroloji Genel Müdürlüğü, merkez ve taşra teşkilatında çalışmak üzere 48 sözleşmeli personel alımı yapılacak.",Ekonomi
2461,Alman ekonomisi 3. çeyrekte küçüldü,"Almanya ekonomisi yılın üçüncü çeyreğinde, zayıf satın alma gücü ve yüksek faiz oranları nedeniyle bir önceki çeyreğe göre yüzde 0,1 daraldı.",Ekonomi
2462,Borsa günün ilk yarısında yükseldi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 0,27 değer kazanarak 7.727,11 puana çıktı.",Ekonomi
2463,"Cumhurbaşkanı Erdoğan ve Bakan Bolat'ın ""indirim çağrısına"" destek giderek artıyor","Cumhurbaşkanı Recep Tayyip Erdoğan ve Ticaret Bakanı Ömer Bolat'ın yaptığı ""indirim çağrısına"" ticaret ve sanayi odalarından perakendecilere, zincir marketlerden farklı sektörlere kadar destek giderek artıyor.",Ekonomi
2464,Emtia piyasası geçen hafta yükseldi,Devam eden jeopolitik riskler ve Çin hükümetinin ekonomiyi destekleyici adımlarını sürdürmesiyle geçen hafta emtia piyasasına yükseliş eğilimi hakim oldu.,Ekonomi
2465,OECD: Yüksek fiyatlar tarıma düşük fiyat desteği verilmesine yol açtı,"OECD, Tarım Politikaları İzleme ve Değerlendirme 2023 Raporu'na göre, Uluslararası piyasalardaki yüksek fiyatlar tarıma daha düşük fiyat desteği verilmesine yol açtı. Küresel tarım, Covid-19'un ardından Rusya'nın Ukrayna'da başlattığı savaş nedeniyle olağanüstü koşullar yaşadı.",Ekonomi
2466,Çalışanların refah seviyeleri artırılacak,"12. Kalkınma Planı'na göre, daha önceki dönemlerde olduğu gibi memur, işçi ve emeklilerin enflasyonun olumsuz etkilerinden korunması ve refah seviyelerinin artırılmasına yönelik çalışmalara öncelik verilecek.",Ekonomi
2467,Enerjide yeni adımlar yolda,"12. Kalkınma Planı'na göre, yenilenebilir enerjide yeterlilik en üst seviyeye çıkarılacak. Akkuyu NGS devreye alınırken, Gabar petrolleri ve Karadeniz doğal gazı keşfi gibi yeni somut projeler hayata geçirilecek.",Ekonomi
2468,5 milyon ilave istihdam oluşturulacak,"12. Kalkınma Planı'na göre, beş milyon ilave istihdam oluşturularak işsizlik oranının plan dönemi sonunda yüzde 7,5’a gerilemesi sağlanacak.",Ekonomi
2469,Dar ve orta gelirlilere yönelik 375 bin sosyal konut yapılacak,"12. Kalkınma Planı'na göre, dar ve orta gelirlilere yönelik 375 bin sosyal konut üretimi yapılacak. Marmara bölgesi başta olmak üzere riskli yapı stokunun yenilenmesi için gerekli çalışmalar hızlandırılacak.",Ekonomi
2470,750 bin hektar alan sulamaya açılacak,"12. Kalkınma Planı'na göre, tarımsal altyapının güçlendirilmesi amacıyla 750 bin hektar alan sulamaya açılacak. Böylece ekonomik olarak sulanabilecek alan miktarı olan 8,5 milyon hektarın yüzde 92,4’ünün sulanması sağlanacak.",Ekonomi
2471,"Akaryakıtta 15,6 milyar liralık kamu zararı ortaya çıkarıldı","Ticaret Bakanlığı koordinasyonunda akaryakıt kaçakçılığıyla mücadele eden Akaryakıt Özel Ekibi, kurulduğu günden bu yana 1800 firmaya yönelik çalışma yürütürken 15,6 milyar liralık kamu zararı tespit etti.",Ekonomi
2472,Petrol ve LPG ithalatı ağustosta arttı,"Türkiye'nin toplam petrol ve petrol ürünleri ithalatı, ağustosta geçen yılın aynı ayına göre yüzde 0,3 artarak 4 milyon 351 bin 165 ton, Sıvılaştırılmış Petrol Gazları ithalatı ise yüzde 42 artarak 391 bin 593 tona yükseldi.",Ekonomi
2473,Ekonomik güven endeksi ekimde arttı,"Ekonomik güven endeksi, ekimde aylık bazda yüzde 1,2 yükselerek 96,5 değerini aldı.",Ekonomi
2474,Borsa haftaya düşüşle başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 0,23 düşüşle 7.688,39 puandan başladı.",Ekonomi
2475,Ekonomi Koordinasyon Kurulu toplandı,"Ekonomi Koordinasyon Kurulu, Cumhurbaşkanı Yardımcısı Cevdet Yılmaz başkanlığında toplandı.",Ekonomi
2476,TCDD 114 işçi alacak,"Türkiye Cumhuriyeti Devlet Demiryolları (TCDD) İşletmesi Genel Müdürlüğü, 13 kaynakçı, 86 makine bakımcı, 15 makine teknisyeni-motor ve makine (motor tamircisi) olmak üzere 114 işçi alımı gerçekleştirecek. Kurumun konuya ilişkin ilanı Resmi Gazete'de yayımlandı.",Ekonomi
2477,Küresel piyasalar faiz kararlarını bekliyor,"Küresel piyasalar, ABD Merkez Bankası ve Avrupa Merkez Bankası'nın faiz kararı öncesi yeni haftaya karışık seyirle başladı.",Ekonomi
2478,Ekim enflasyonu cuma günü açıklanacak,"Türkiye İstatistik Kurumu, ekim ayı enflasyon rakamlarını 3 Kasım Cuma günü açıklayacak.",Ekonomi
2479,Enflasyon Raporu perşembe günü açıklanacak,"Türkiye Cumhuriyet Merkez Bankası, yılın 4. Enflasyon Raporu'nu 2 Kasım Perşembe günü Ankara'da açıklayacak.",Ekonomi
2480,Çay üreticilerine 1 milyar 763 milyon liralık destek ödemesi yarın,"Tarım ve Orman Bakanı İbrahim Yumaklı, 157 bin ton yaş çay alımı karşılığı 1 milyar 763 milyon lira ödemenin çay üreticilerinin hesaplarına yarın aktarılacağını açıkladı.",Ekonomi
2481,Türkiye ile Cezayir enerji alanında ortaklığı genişletiyor,"Cezayir'in milli petrol ve gaz şirketi Sonatrach ile Türkiye Boru Hatları ile Petrol Taşıma AŞ (BOTAŞ), sıvılaştırılmış doğal gaz alım-satım sözleşmeleri ve ortaklığı genişletme yolları çerçevesinde uzun vadeli ticari ilişkileri görüştü.",Ekonomi
2482,Ekonomi yönetiminden Cumhuriyet'in 100. yılı mesajları,Türkiye'nin ekonomi yönetimi Cumhuriyet'in 100. yılına ilişkin kutlama mesajlarını sosyal medya hesaplarından yayımladı.,Ekonomi
2483,"Doğal gaz ithalatı ağustosta yüzde 4,5 azaldı","Türkiye'nin doğal gaz ithalatı, ağustosta geçen yılın aynı ayına göre yüzde 4,5 azalarak yaklaşık 3 milyar 681 milyon 350 bin metreküp oldu. En fazla doğal gaz ithalatı 2 milyar 269 milyon 930 bin metreküple Rusya'dan yapılırken, bu ülkeyi 937 milyon 700 bin metreküple Azerbaycan ve 399 milyon 840 bin metreküple Cezayir takip etti.",Ekonomi
2484,BDDK Başkanı Kavcıoğlu Cumhuriyet'in 100. yılını kutladı,"Cumhuriyetimizin 100. yılının gururunu yürekten hissettiklerini aktaran Şahap Kavcıoğlu, ""Cumhuriyetimizin ikinci yüzyılına, uluslararası alanda takip eden değil, takip edilen, öne taşıyan ve örnek gösterilen bankacılık sektörümüzün gücüne güç katmak için yeni bir şevkle, yeni bir dinamizm ve heyecanla başlıyoruz"" dedi.",Ekonomi
2485,Küresel piyasalar faiz kararlarına odaklandı,Küresel piyasalarda negatif bir seyir izlenirken gelecek hafta gözler ABD Merkez Bankası başta olmak üzere önemli merkez bankalarının faiz kararlarına çevrildi.,Ekonomi
2486,Türkiye ikinci 100 yılına ihracatta ilk 10 ülke arasında olma vizyonuyla başlıyor,"Türkiye'nin ihracat yolculuğu, Cumhuriyet'in ikinci yüzyılında ""Türkiye'yi ihracatta ilk 10 ülke arasına çıkarma vizyonu"" ile devam edecek.",Ekonomi
2487,Sanal İstihdam Fuarı'nda 12 bin 392 iş başvuru,Türkiye İş Kurumunun düzenlediği ve 120'den fazla markanın katıldığı Sanal İstihdam Fuarı'nda firmalara 12 bin 392 iş başvurusu yapıldı.,Ekonomi
2488,Türkiye sanayide üretim merkezi olma yolunda,"Müstakil Sanayici ve İşadamları Derneği (MÜSİAD) Genel Başkanı Mahmut Asmalı, ""Türkiye, otomotiv ve yan sanayinin yanı sıra makine, beyaz eşya, çeşitli tekstil ve gıda üretiminde de üretim merkezi konumundadır"" dedi.",Ekonomi
2489,Elektrikte tedarik tarifesi tüketim miktarları değişmedi,"Enerji Piyasası Düzenleme Kurumunca elektrikte mesken, tarımsal sulama ve diğer tüketici gruplarına yönelik son kaynak tedarik tarifesi tüketim miktarları 2024'te de aynı şekilde uygulanacak.",Ekonomi
2490,ABD'de tüketici güveni yukarı yönlü revize edildi,"ABD'de tüketici güven endeksi, ekimde yukarı yönlü revize edilerek 63,8 oldu.",Ekonomi
2491,Üreticilere 1 milyar 167 milyon lira destek ödemesi yapıldı,"Tarım ve Orman Bakanı Yumaklı, ""Bugün çeşitli kalemlerde toplam 1 milyar 167 milyon lira destek ödemesini daha üreticilerimizin hesaplarına aktarıyoruz."" dedi.",Ekonomi
2492,Karadeniz gazında hedef: Günlük 40 milyon metreküp,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, Karadeniz'deki Sakarya Sahası'nda 710 milyar metreküplük doğal gaz keşfi gerçekleştirildiğini anımsatan Bayraktar, ""Üretimi kısa sürede günlük 10 milyon metreküpe, ardından da 40 milyon metreküpe çıkarmayı hedefliyoruz"" dedi.",Ekonomi
2493,Euroo Bölgesi enflasyon hedefine 2025’te yaklaşacak,"Avrupa Merkez Bankasının Profesyonel Tahminciler Anketi katılımcıları, Euro Bölgesi enflasyonunun ancak 2025’te ECB'nin yüzde 2'lik hedefine yaklaşacağını öngördü.",Ekonomi
2494,Enflasyon Raporu 2 Kasım'da açıklanacak,"Türkiye Cumhuriyet Merkez Bankası, yılın 4. Enflasyon Raporu'nu 2 Kasım Perşembe günü Ankara'da açıklayacak.",Ekonomi
2495,Borsa ilk yarıda geriledi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 0,53 değer kaybederek 7.621,10 puana indi.",Ekonomi
2496,Bireysel Emeklilik Sistemi 20 yaşında,"Bireysel Emeklilik Sistemi'nin 20'nci yılında katılımcı sayısında 8,4 milyona, fon büyüklüğünde 626,4 milyar liraya ulaşıldı.",Ekonomi
2497,Yeni Foça Yat Limanı hizmete açıldı,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Yeni Foça Yat Limanı'nı hizmete açtı. Uraloğlu, ""Son 21 yılda inşa ettiğimiz yeni yat limanlarıyla ve sürekli artan bağlama kapasitesiyle ülkemiz yat turizmi açısından yeni cazibe merkezi olmuştur"" dedi.",Ekonomi
2498,Gelecek yıl 700 bin hektarda arazi toplulaştırma çalışması başlatılacak,"Tarım ve Orman Bakanlığı tarafından yürütülen çalışmalarla, gelecek yıl 700 bin hektarda arazi toplulaştırma çalışması başlatılacak. Ayrıca 603 bin hektarda tescil işlemleri tamamlanacak.",Ekonomi
2499,Deprem bölgesinde borç yapılandırma işlemleri için son 5 gün,"Depremden etkilenen ve mücbir sebep hali sona eren Adana, Diyarbakır, Elazığ, Gaziantep, Kilis, Osmaniye ve Şanlıurfa ile Sivas'ın Gürün ilçesindeki mükellefler, kamu borçlarının yapılandırılmasına ilişkin düzenlemeden bu ay sonuna kadar başvurmaları halinde faydalanabilecek.",Ekonomi
2500,"Türkiye, badirelere rağmen dünyanın en büyük ekonomilerinden biri olmayı başardı","Türkiye, 100 yıllık Cumhuriyet tarihi süresince attığı adımlarla savaşların, krizlerin, terör saldırılarının, afetler ve darbelerin gölgesinde dünyanın en büyük ekonomileri arasına girmeyi başarırken yeni yüzyıla da iddialı hedeflerle başlıyor.",Ekonomi
2501,Bakan Şimşek: KKTC'nin kalkınması için destekler devam edecek,"Hazine ve Maliye Bakanı Mehmet Şimşek, birçok konuda taraflar arasında işbirliğini kuvvetlendirerek, KKTC'nin kalkınması için gereken teknik ve mali destekleri sağlamaya devam edeceklerini belirtti.",Ekonomi
2502,"Fitch, Türkiye'de yatırımların artırmasını bekliyor","Fitch Ratings, son dönemde Körfez ülkeleriyle yeniden güçlenen ilişkilerle Türkiye'de İslami finans alanındaki yatırımların desteklemesinin beklendiğini açıkladı.",Ekonomi
2503,"Gümrük Muhafaza, kaçakçılara geçit vermedi","Gümrük Muhafaza tarafından ekim ayında gerçekleştirilen operasyonlarda, kanser , şeker hastalığı tedavisi ve vücut geliştirmede kullanılan ilaçlar ile elektronik sigara ele geçirildi.",Ekonomi
2504,Rize-Artvin Havalimanı'nı 9 ayda 777 bini aşkın yolcu kullandı,"Türkiye'nin deniz dolgu üzerine yapılan ikinci havalimanı Rize-Artvin Havalimanı'nı, yılın ocak-eylül döneminde 777 bin 548 yolcu kullandı.",Ekonomi
2505,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,21 yükselişle 7.677,78 puandan başladı.",Ekonomi
2506,Bakan Şimşek: Türkiye-Almanya dış ticaret hacminin 50 milyar doları aşmasını bekliyoruz,"Hazine ve Maliye Bakanı Mehmet Şimşek, bu yıl sonuna kadar Türkiye ve Almanya arasındaki dış ticaret hacminin 50 milyar doları aşmasını beklediklerini belirterek, ""Önümüzdeki dönemde Avrupa Birliği (AB) ile olan ilişkilerimizin geliştirilmesinde Almanya'nın daha güçlü destek vereceğine inanıyoruz"" dedi.",Ekonomi
