,Başlık,İçerik,Kategori
337,Türkiye'nin ilk nekropol müzesi açıldı,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Antalya Nekropol Müzesi'nin Türkiye'de ilk olduğunu belirterek, müzede kurtarma kazıları sırasında 866 mezar bulunduğunu söyledi.",Kültür Sanat
338,Türkiye Kültür Yolu Festivali'nin son durağı Antalya,Kültür ve Turizm Bakanlığınca gerçekleştirilen Türkiye Kültür Yolu Festivali'nin son durağı Antalya'da etkinlikler başladı.,Kültür Sanat
339,TRT Uluslararası Belgesel Ödülleri'ne başvurular devam ediyor,"TRT tarafından bu yıl 14’üncüsü düzenlenecek olan 'TRT Uluslararası Belgesel Ödülleri' başvuruları 5 Kasım’da sona erecek. Kazananlar, 17 Aralık'ta düzenlenecek ödül töreninde açıklanacak.",Kültür Sanat
340,Yöresel Ürünler Fuarı Antalya'da açıldı,"12. Yöresel Ürünler Fuarı, ANFAŞ Fuar Merkezi'nde açıldı. 500'den fazla katılımcının yer aldığı fuarda, Anadolu'nun dört bir yanından yüzlerce yöresel ürün sergileniyor.",Kültür Sanat
341,Diyarbakır'da 1500 yıllık kilise kalıntısı bulundu,"Diyarbakır'ın Kulp ilçesinde yürütülen arkeolojik kazıda, içinde 46 mezarın olduğu 1500 yıllık kilise kalıntısına ulaşıldı.",Kültür Sanat
342,Bu hafta 6 film vizyona girecek,Türkiye'deki sinema solanlarında bu hafta ikisi yerli 6 film vizyona girecek.,Kültür Sanat
343,İtalya'da Michelangelo'nun gizli odası ziyarete açılacak,Rönesans dönemi İtalyan sanatçılarından Michelangelo Buonarroti'nin Floransa kentindeki gizli odası ziyarete açılacak.,Kültür Sanat
344,Antalya Kültür Yolu Festivali'nde kültür sanat şöleni yaşanacak,"Kültür ve Turizm Bakanlığı tarafından gerçekleştirilen Türkiye Kültür Yolu Festivali'nin son durağı Antalya'da 4-12 Kasım'da 500'den fazla etkinlik yapılacak. Çok sayıda konserler, tiyatro oyunu, sanat gösterilerinin gerçekleştirileceği Antalya'da, antik kentlere kazı başkanları eşliğinde gezi turları düzenlenecek.",Kültür Sanat
345,Galata ve Kız Kulesi'nde ışık gösterileri 10 Kasım'a kadar sürecek,"Kültür ve Turizm Bakanlığı, Cumhuriyet'in 100. yılı dolayısıyla İstanbul'da Galata ve Kız kulelerinde yapılan ışık ve yansıtma gösterilerinin 10 Kasım’a kadar devam edeceğini açıkladı.",Kültür Sanat
346,Türk tarihini değiştirebilecek keşif: 3 bin 400 yıllık piramit bulundu,"Kazakistan'da Türk tarihini değiştirebilecek bir keşfe imza atıldı... Karaganda'da İskit-Saka ve onun erken dönemine ait piramit bulundu. Uzmanlar, Karajartas anıt mezarının, Andronovo döneminin son evresini oluşturan Begazı Dandibay döneminden bir hükümdara ait olduğunu söylüyor. Anıt mezar ve piramitle ilgili detaylar ilk kez TRT Haber'de.",Kültür Sanat
347,Türk boylarının 111 yıllık fotoğrafları gün yüzüne çıktı,"Sibirya'dan Kırım'a kadar geniş bir coğrafyada yaşayan Türk boylarının 1912-1913 yıllarında çekilen fotoğraflarından oluşan albüm, Cumhurbaşkanlığı Devlet Arşivleri Başkanlığında özenle korunuyor.",Kültür Sanat
348,Ayasofya yabancı turistlere ücretli olacak,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, ""Ayasofya Camii’ni ziyaret 15 Ocak itibarıyla yabancı ülke vatandaşları için ücretli olacak"" dedi.",Kültür Sanat
349,1 milyon kitap kapasiteli kütüphane açıldı,"Antalya'da 2 bin 500 kişinin aynı anda hizmet alabileceği 1 milyon kitap kapasiteli kütüphane, 29 Ekim Cumhuriyet Bayramı etkinlikleri kapsamında açıldı.",Kültür Sanat
350,Cumhuriyet Müzesi'ne 100. yılda rekor ziyaret,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Cumhuriyet Müzesi olarak hizmet veren 2. TBMM'yi, 29 Ekim Cumhuriyet Bayramı'nda 112 bin 366 kişinin ziyaret ettiğini açıkladı.",Kültür Sanat
351,Cumhuriyetin ilan edildiği Birinci Meclis sabaha kadar ziyarete açık olacak,"Mustafa Kemal Atatürk tarafından 100 yıl önce cumhuriyetin ilan edildiği, bugün Kurtuluş Savaşı Müzesi olarak hizmet veren ve akşam saatlerinde de yoğun ziyaretçi akınına uğrayan Birinci Meclis sabaha kadar açık kalacak.",Kültür Sanat
352,"Cumhurbaşkanı Erdoğan ""Kültür ve Sanat Büyük Ödülü"" sahiplerini açıkladı","Cumhurbaşkanı Recep Tayyip Erdoğan, ""2023 Cumhurbaşkanlığı Kültür ve Sanat Büyük Ödülü"" sahiplerini açıkladı.",Kültür Sanat
353,'Atatürk Müze Köşkü ve Pembe Köşk' Cumhuriyet'in 100. yılında ziyarete açıldı,"Türkiye Cumhuriyeti'nin 100. yıl dönümü dolayısıyla ""Atatürk Müze Köşkü"" ile İkinci Cumhurbaşkanı İsmet İnönü'nün evi ""Pembe Köşk"" ziyarete açıldı.",Kültür Sanat
354,"Devlet Tiyatroları, Cumhuriyet'in ""Yüzyıllık Destan""ını sahneye taşıyacak","Devlet Tiyatroları (DT), Büyük Önder Gazi Mustafa Kemal Atatürk ve silah arkadaşlarının verdiği kurtuluş mücadelesinin, 19 Mayıs 1919'dan 23 Nisan 1920'de Meclis'in açılmasına kadar geçen döneminin anlatıldığı ""Yüzyıllık Destan: Ateş"" oyununun prömiyerini, 29 Ekim Cumhuriyet Bayramı'nda yapacak.",Kültür Sanat
355,Atatürk'ün az bilinen fotoğrafları ve özel eşyaları İzmir'de sergilenecek,"Folkart Galery tarafından Cumhuriyet'in 100. yılı dolayısıyla hazırlanan ve Büyük Önder Gazi Mustafa Kemal Atatürk'ün az bilinen fotoğrafları ve özel eşyaları ile döneme ilişkin belgeleri içeren ""Karanlıkta Akan Bir Yıldız: Mustafa Kemal Atatürk"" sergisi, 29 Ekim Cumhuriyet Bayramı'nda İzmir'de açılacak.",Kültür Sanat
356,"Cumhuriyet'in 100. yılına özel dizi ""Mahsusa"" TRT tabii'de yayınlanacak","TRT tarafından, Cumhuriyet’in 100. yılına özel bir dizi hazırlandı. ‘Mahsusa: Trablusgarb’ 29 Ekim’de ilk iki bölümü ile TRT’nin uluslararası dijital platformu Tabii’de izleyicinin karşısına çıkacak. Ankara'da gerçekleşen ilk gösterime İletişim Başkanı Fahrettin Altun ve TRT Genel Müdürü Mehmet Zahid Sobacı katıldı.",Kültür Sanat
357,Viyana'dan başlayan çekilmenin durduğu yer: Duatepe,"Duatepe'nin alınması, Kurtuluş Savaşı'nın dönüm noktası ve zafere giden yolun başlangıcı oldu. 2. Viyana Kuşatması'ndan beri devam eden toprak kaybı Duatepe'de son buldu. Buradaki anıtları yapan Heykeltıraş Metin Yurdanur, ""1683'ten beri ilk kez mızraklar Batı'ya döndü…"" diyor.",Kültür Sanat
358,Zeka oyunu sevenlere müjde: 'Ters Köşe Sorular' etkinliği yayında,"Türkiye'nin en eğlenceli bilgi yarışması TRT Bil Bakalım, birbirinden eğitici mantık ve zeka soruları barındıran ""Ters Köşe Sorular"" etkinliği ile sizlerle.",Kültür Sanat
359,Sinemalarda bu hafta,Türkiye'deki sinema salonlarında bu hafta 4'ü yerli 7 film izleyiciyle buluşacak.,Kültür Sanat
360,Selden etkilenen Şanlıurfa Müzesi ocakta yeniden ziyarete açılacak,"Şanlıurfa Valisi Hasan Şıldak, sel felaketinin etkilediği Şanlıurfa Arkeoloji Müzesi'nin ocak ayında ziyarete açılacağını duyurdu.",Kültür Sanat
361,"""Mahsusa: Trablusgarb"" dizisinin galası Ankara'da yapıldı","İletişim Başkanı Fahrettin Altun, ""Cumhuriyet'in yüzüncü yılını gerçek anlamda bir bölgesel güç, küresel aktör olarak yaşıyoruz. İçine kapatılmış, küçük meselelerle boğuşan bir ülke olarak değil, büyük bir küresel oyuncu olarak yaşıyoruz"" dedi.",Kültür Sanat
362,"CSO, 1500 kişilik dev koroyla 100. Yıl Marşı'nı seslendirecek","Cumhurbaşkanlığı Senfoni Orkestrası, 1500 kişilik dev koroyla Cumhuriyet'in 100. yıl dönümü için yazılan ""100. Yıl Marşı"" ve kurtuluş mücadelesini anlatan marşları seslendirecek.",Kültür Sanat
363,Roket Adam: Lagari Hasan Çelebi,"17. yüzyılda yaşamış olan Lagari Hasan Çelebi, roketle dikey ucuş denemesi yapan ilk insan olarak kabul edilir. Evliya Çelebi’nin anlatısına göre 250-300 metre yüksekliğe çıktığı tahmin edilen Lagari Hasan Çelebi’nin hikayesini sizler için derledik.",Kültür Sanat
364,10. Yıl Marşı'nın yarım kalan kısmı 90 yıl sonra tamamlandı,"Cumhuriyet'in ilanının onuncu yılı şerefine bestelenip 1933'teki törenlerde seslendirilen ve Kültür ve Turizm Bakanlığı arşivlerinde sadece bir bölümü yer alan 10. Yıl Marşı, Cumhurbaşkanlığı Senfoni Orkestrası (CSO) tarafından yeniden seslendirildi.",Kültür Sanat
365,'Belgelerle Diyanet İşleri Başkanlığı Sergisi' açıldı,"Diyanet İşleri Başkanlığı ile Cumhurbaşkanlığı Devlet Arşivleri Başkanlığı tarafından, Osmanlıca ve Latin harflerle yazılmış belgeler, fotoğraflar ve objelerden oluşan 70 eserin yer aldığı ""Belgelerle Diyanet İşleri Başkanlığı Sergisi"" açıldı.",Kültür Sanat
366,Türkiye'nin kültürel mirası 'kırmızı liste' ile korunacak,"Türkiye'deki kültürel miras öğelerinin korunmasına yönelik hazırlanacak ""ICOM Kırmızı Liste: Türkiye"" için Antalya'da anlaşma imzalandı. Liste sayesinde, Türkiye'nin kültürel mirası tarihi eserlerin kaçakçılığının önüne geçilmesi amaçlanıyor.",Kültür Sanat
367,"İletişim Başkanı Altun, ""Son Akşam Yemeği"" filminin fragmanını paylaştı","İletişim Başkanı Fahrettin Altun, 27 Ekim'de vizyona girecek, Gazi Mustafa Kemal Atatürk'ün Cumhuriyet'i ilan edişinden bir gece öncesini anlatan ""Son Akşam Yemeği"" filminin fragmanını paylaştı.",Kültür Sanat
368,Erzincan 5. Uluslararası Kısa Film Festivali'nde ödüller sahiplerini buldu,"Kültür ve Turizm Bakanlığının desteğiyle düzenlenen ""Erzincan 5. Uluslararası Kısa Film Festivali"" ödül töreniyle sona erdi.",Kültür Sanat
369,Atatürk Müze Köşkü 29 Ekim'de ziyarete açılacak,"Milli Mücadele'nin en yakın tanığı, Cumhuriyet'in kuruluşuna ev sahipliği yapan ""Atatürk Müze Köşkü"" 29 Ekim'de kapılarını ziyaretçilerine açacak.",Kültür Sanat
370,Selçuklu Mezarlığı'nda ortaya çıkarılan 8 sandukalı mezar kayıt altına alındı,Van'ın Gevaş ilçesinde 700 yıl önce yaptırılan Halime Hatun Kümbeti'nin de içinde bulunduğu Selçuklu Mezarlığı'nda yürütülen kazı ve restorasyon çalışmaları kapsamında 8 sandukalı mezar ortaya çıkarıldı. Hem mezar taşları restore ediliyor hem de kitabe ve süslemeler çözümleniyor.,Kültür Sanat
371,Bin yıllık Türk mezarları antik DNA araştırmalarına ışık tutacak,"1071 Malazgirt Zaferi’nden yaklaşık 100 yıl önce gelen ve ilk olarak Amasya'da belirlenen öncü Türklerin bin yıl sonra kazılarda çıkan mezarları, antik gen ile DNA araştırmalarına ışık tutacak.",Kültür Sanat
372,'Son Akşam Yemeği' filminin galası yapıldı,"İletişim Başkanlığı'nın destekleriyle hazırlanan 'Son Akşam Yemeği' filmi 27 Ekim'de vizyona giriyor. Filmin galası İstanbul'da yapıldı. Galaya, film ekibinin yanı sıra çok sayıda davetli katıldı. Davetliler dünyaca ünlü piyanist ve besteci Fahir Atakoğlu’nun özel piyano resitalini dinleme fırsatı da buldu.",Kültür Sanat
373,"Cumhuriyetin 100. yılına özel ""Son Akşam Yemeği"" filminin galası bugün yapılacak","Cumhuriyetin kuruluşunun 100. yılına özel, bir milletin kaderini değiştiren unutulmaz geceyi anlatan ""Son Akşam Yemeği"" filminin galası bugün saat 19.30’da yapılacak.",Kültür Sanat
374,Nemrut Dağı'nda yapılan nano kireç uygulaması olumlu sonuç verdi,UNESCO Dünya Kültür Miras Listesi'ndeki 2 bin 150 metre rakımlı Nemrut Dağı'ndaki devasa heykellere uygulanan nano kireç uygulaması olumlu sonuç verdi.,Kültür Sanat
375,"TRT 1'in sevilen dizisi ""Teşkilat""ın yeni sezonu başladı","TRT 1'in efsane dizisi 'Teşkilat', 4’üncü sezonunun ilk bölümüyle ekranlara geldi. Reyting rekorları kıran ve izleyicinin merakla beklediği yeni sezonun ilk bölümünde aksiyon hiç eksilmedi. Dizinin oyuncuları yeni sezonu ve karakterlerini TRT Haber’e anlattı.",Kültür Sanat
376,Kahramanmaraş'ta mağara kazısında 12 bin yıllık mezar bulundu,Kahramanmaraş'taki Direkli Mağarası'nda yapılan kazılarda yaklaşık 12 bin yıllık olduğu tahmin edilen mezar bulundu.,Kültür Sanat
377,Bakan Ersoy Alman turizmcilerle bir araya geldi,"Bakan Ersoy, Türkiye'ye gelen yabancı ziyaretçiler arasında Almanya'nın ikinci sırada olduğunu ve bu popülerlikten dolayı çok mutlu olduklarını söyledi.",Kültür Sanat
378,Necip Fazıl Kısakürek'in oğlu Mehmed Kısakürek vefat etti,"Büyük Doğu Yayınları sahibi, Necip Fazıl Kısakürek Kültür ve Araştırma Vakfı Mütevelli Heyeti Başkanı, Necip Fazıl Kısakürek'in oğlu Mehmed Kısakürek vefat etti.",Kültür Sanat
379,Denizli'de Roma dönemine ait mezar steli ele geçirildi,Denizli'de tarihi eser kaçakçısına yönelik operasyon düzenleyen jandarma ekipleri bir araçta yaptıkları aramada Roma dönemine ait mezar steli ele geçirdi.,Kültür Sanat
380,Uluslararası Göbeklitepe Film Festivali'nde gösterilecek filmler belirlendi,"Şanlıurfa'da düzenlenecek ""2. Uluslararası Göbeklitepe Film Festivali""nde gösterilecek filmler ve jüri üyeleri belli oldu.",Kültür Sanat
381,İlk Kurşun Müzesi yeniden ziyarete açıldı,"Depremlerde hasar alan Hatay'ın Dörtyol ilçesindeki İlk Kurşun Müzesi, onarılarak yeniden ziyarete açıldı.",Kültür Sanat
382,Denizli'deki antik kentte Kurtuluş Savaşı döneminden kalma siper bulundu,"Denizli'nin Buldan ilçesindeki Tripolis Antik Kenti kazılarında, Kurtuluş Savaşı döneminde işgalci Yunan birliklerince kazıldığı belirlenen 200 metre uzunluğunda siper bulundu.",Kültür Sanat
383,Sinemalarda bu hafta,Sinema salonlarında bu hafta 4'ü yerli 7 film sinemaseverlerle buluşacak.,Kültür Sanat
384,37 tarihi eserin İsviçre'den Türkiye'ye iadesi sağlandı,"Kültür ve Turizm Bakanlığı, başka ülkelere götürülen kültür varlıklarının iadesi için hassas bir çalışma yürütüyor. Son olarak 37 parça tarihi eser İsviçre'den Türkiye'ye getirildi. Eserler, Anadolu Medeniyetleri Müzesi'nde yapılacak çalışmaların ardından ziyaretçilerle buluşacak.",Kültür Sanat
385,Milli yas sebebiyle kültür sanat etkinlikleri iptal edildi,"Cumhurbaşkanlığı Kararnamesiyle, İsrail'in Gazze'de sivillere yönelik saldırıları dolayısıyla ""3 günlük milli yas"" ilan edilmesinin ardından Türkiye'de birçok etkinlik iptal edildi.",Kültür Sanat
386,Doğu Akdeniz'deki medeniyetlerin izleri kazılarla gün yüzüne çıkıyor,"Asırlardır çok sayıda medeniyete ev sahipliği yapan Hatay başta olmak üzere Mersin, Osmaniye ve Adana'da antik kentlerde yürütülen kazı çalışmalarında ortaya çıkarılan bulgular, tarihe ışık tutuyor.",Kültür Sanat
387,"Erzurum Müzesi, 2 ayda 35 bin ziyaretçi ağırladı","Tunç ile Demir Çağ, Helenistik, Roma ve Bizans dönemlerine ait eserlerin sergilendiği Erzurum Müzesi'ni 2 ayda yaklaşık 35 bin kişi ziyaret etti.",Kültür Sanat
388,"TRT ortak yapımı ""İbi: Doğu Ekspresi'nin Gizemi"" filminin galası yapıldı","TRT ortak yapımı ""İbi: Doğu Ekspresi'nin Gizemi"" filminin ilk gösterimi Ankara'da yapıldı.",Kültür Sanat
389,Cumhuriyet'in 100. yılı AKM'de özel konserlerle karşılanacak,"Atatürk Kültür Merkezi (AKM), Cumhuriyet'in 100. yıl dönümünü coşkulu konserlerle karşılayacak.",Kültür Sanat
390,Ara Güler'in vefatının üzerinden 5 yıl geçti,"Dünyaca ünlü fotoğraf sanatçısı Ara Güler, vefatının 5'inci yılında anılıyor.",Kültür Sanat
391,Arkeolojik kazılar binlerce yıllık kültürü bugüne taşıyor,"Anadolu'nun batısında yer alan Çanakkale, Balıkesir, Bursa, Kütahya, Bilecik ve Eskişehir'deki antik kentlerde devam eden arkeolojik kazılarda elde edilen bilgi ve buluntular, binlerce yıl önce bu coğrafyada yaşamış medeniyetler hakkında araştırmacılara yol gösteriyor.",Kültür Sanat
392,"Cannes'te düzenlenen içerik fuarı ""MIPCOM""un ilk gününde Türk dizi ve filmleri tanıtıldı","Dizi, film, içerik, TV ve yapım sektörünün buluşma noktası olarak görülen içerik fuarı MIPCOM'un ilk gününde Türk dizi ve filmleri tanıtıldı.",Kültür Sanat
393,Türk dizileri dünya pazarında,"Türk dizileri, Fransa'nın Cannes kentinde düzenlenen fuarla küresel pazarlarda yeni alıcılarla buluşuyor...",Kültür Sanat
394,Batı Karadeniz'in antik kentlerindeki kazılarla tarih gün yüzüne çıkarılıyor,"Batı Karadeniz'de bulunan Bartın'daki Amastris, Karabük'teki Hadrianopolis ve Düzce'deki Prusias ad Hypium antik kentlerinde yürütülen kazı çalışmalarında ortaya çıkarılan bulgular tarihe ışık tutuyor.",Kültür Sanat
395,Tarihi eser kaçakçılığı operasyonu: 76 obje ve 312 sikke ele geçirildi,"Tekirdağ'ın Kapaklı ilçesinde düzenlenen operasyonda, tarihi eser niteliğinde olduğu değerlendirilen 76 obje ve 312 sikke ele geçirildi.",Kültür Sanat
396,İç Anadolu'daki medeniyetlerin izleri gün yüzüne çıkarılıyor,"Kayseri, Sivas, Yozgat ve Kırıkkale'de yürütülen arkeolojik kazılarda ortaya çıkan buluntularla medeniyetlerin izleri sürülüyor.",Kültür Sanat
397,UNESCO Dünya Mirası Listesi'ndeki Sivrihisar Ulu Cami sanal tur ile gezilebilecek,"Birleşmiş Milletler Eğitim, Bilim ve Kültür Örgütü (UNESCO) tarafından Dünya Mirası Listesi'ne alınan Eskişehir'in Sivrihisar ilçesindeki 791 yıllık Ulu Cami, sanal turla ziyaret edilebilecek.",Kültür Sanat
398,Yerde bulduğu 1 sentle başladığı para koleksiyonunu müzede sergiliyor,"Hollanda'nın Rotterdam şehrinde 1989'da yerde bulduğu 1 sentle para toplamaya başlayan Esat Kaplan, Gaziantep'te kurduğu müzede 34 yıllık koleksiyonunu sergiliyor.",Kültür Sanat
399,Türkiye'deki klasik otomobiller Ankara'da buluştu,"Türkiye'nin farklı illerinden getirilen 600'den fazla otomobil, Türkiye Klasik Otomobil Festivali'nde ziyarete açıldı. Festival bugün ve yarın klasik otomobil severleri bir araya getirecek.",Kültür Sanat
400,Denizli Büyükşehir Belediyesi 6. Kitap Fuarı başladı,"Denizli Büyükşehir Belediyesi tarafından düzenlenen 6. Kitap Fuarı, ziyaretçilere kapılarını açtı.",Kültür Sanat
401,Çatalhöyük ve bölgedeki arkeolojik kazılarda binlerce yıllık tarihin izleri ortaya çıkıyor,"Konya'daki Çatalhöyük, Kubadabad Saray Külliyesi ve Savatra Antik Kenti, Aksaray'daki Mokissos Antik Kenti ile Afyonkarahisar'daki Apameia ve Amorium antik kentlerinde devam eden kazılar, geçmişle bugün arasında köprü kuruyor.",Kültür Sanat
402,Bakan Ersoy: 133 arkeolojik kazıda çarpıcı gelişmeler elde ettik,"Kültür ve Turizm Bakanı Ersoy, Bakanlık olarak 2019'da başlattıkları kazıların 12 aya yayılması projesi kapsamında Türk bilim heyetleri tarafından yürütülen toplam 133 arkeolojik kazıda çarpıcı gelişmeler elde ettiklerini söyledi.",Kültür Sanat
403,Bu hafta 9 film sinemaseverlerle buluşacak,Sinema salonlarında bu hafta 5'i yerli 9 film vizyona girecek.,Kültür Sanat
404,Ankara'nın başkent oluşunun 100'üncü yılına özel sergi hazırlandı,"Ankara'nın başkent oluşunun 100. yılına özel hazırlanan ""Ankara Belgeleri"" sergisi, ziyaretçileri kentle ilgili tarihi yolculuğa çıkarıyor.",Kültür Sanat
405,Türkiye’den kaçırılan 37 tarihi eser geri alındı,"Türkiye’den kaçırıldığı tespit edilen 37 parça tarihi eser, İsviçre Federal Kültür Ofisi yetkililerinden teslim alındı.",Kültür Sanat
406,"TRT ortak yapımı ""Öğretmen"" 20 Ekim'de vizyonda","Trabzonspor ve Fenerbahçe’nin rekabeti komedi filmine konu oldu. TRT ortak yapımı ""Öğretmen"" filmi, 20 Ekim’de beyaz perdede seyirci ile buluşmaya hazırlanıyor. Filmde, Fenerbahçe taraftarı bir ilkokul öğretmeninin tayininin Trabzon'a çıkmasıyla başından geçen olaylar mizahi bir dille anlatılıyor.",Kültür Sanat
407,Michael Jackson’ın ikonik deri ceketi açık artırmaya çıkacak,"Amerikalı pop şarkıcısı Michael Jackson’ın bir reklam filminde giydiği ikonik ceketi, kasım ayında Londra’da açık artırmaya çıkarılacak.",Kültür Sanat
408,37 tarihi eser Türkiye'ye dönüyor,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Türkiye ve İsviçre arasında kültür varlığı eser iadesi anlaşması ile ilgili yaptığı açıklamada, ""Urartu dönemi kap kacak ve Roma dönemi geyik heykelinin yer aldığı 37 parça eserimiz ait olduğu topraklara dönüyor. İsviçre makamlarından birkaç saat içinde teslim alınacak"" dedi.",Kültür Sanat
409,Kırıkkale’ye dev külliye,"İç Anadolu Bölgesi’nin en büyüğü olma özelliği taşıyan İslami Değerler Külliyesi'nin açılışı için geri sayım başladı. Gökyüzünden bakıldığında ‘Allah’ lafzının göründüğü bir mimari ile inşa edilen yapı içinde, Sakal-ı Şerif'ler ve kutsal emanetler ile Kâbe örtülerini barındıran müzeler de bulunuyor.",Kültür Sanat
410,Konya'da Demir Çağ'dan kaldığı değerlendirilen dokuma atölyesi kalıntıları bulundu,Konya'nın Seydişehir ilçesinde Gökhöyük'te başlayan kazılarda Demir Çağ'a ait olduğu değerlendirilen dokuma atölyesi ve hayvanların beslendiği bölümün kalıntılarına rastlandı.,Kültür Sanat
411,Alexandria Troas Antik Kenti'nde 2 bin 200 yıllık dükkan bulundu,Çanakkale'nin Ezine ilçesine bağlı Dalyan köyündeki 2 bin 400 yıllık Alexandria Troas Antik Kenti'nde 2023 yılı kazı çalışmalarında Helenistik döneme ait 2 bin 200 yıllık dükkan bulundu.,Kültür Sanat
412,Perre Antik Kenti'nin en büyük yazıtlı mezarı bulundu,Kommagene Uygarlığı'nın 5 büyük kentinden birisi olan Perre Antik Kenti'nde yapılan kazılarda bugüne kadarki en büyük yazıtlı mezar odası bulundu.,Kültür Sanat
413,Cumhuriyet tarihinin ilk kilisesi açıldı,"Cumhuriyet tarihinin ilk kilisesi Yeşilköy'deki Mor Efrem Süryani Kadim Ortodoks Kilisesi, Cumhurbaşkanı Recep Tayyip Erdoğan'ın katılımıyla açıldı.",Kültür Sanat
414,"İzmir Devlet Senfoni Orkestrası, AKM'de müzikseverlerle buluştu","İzmir Devlet Senfoni Orkestrası (İZDSO), Beyoğlu Kültür Yolu Festivali kapsamında Atatürk Kültür Merkezi'nde (AKM) konser verdi.",Kültür Sanat
415,Sarp kayalık üzerindeki Micingirt Kalesi turizme kazandırılmayı bekliyor,"Orta Çağ'ın önemli kalelerinden biri olan Kars'ın Sarıkamış ilçesinde bulunan sarp kayalık üzerindeki Micingirt Kalesi, tarihi özellikleriyle turizme kazandırılmayı bekliyor.",Kültür Sanat
416,"Adana'da ""lezzet festivali"" kapılarını açtı","Adana Valiliğinin ev sahipliğinde düzenlenen ""7. Uluslararası Adana Lezzet Festivali"" başladı. Festivalde 3 gün boyunca çeşitli lezzetler bir arada sunulacak.",Kültür Sanat
417,"""Evliya Çelebi Seyahatnamesi"" özgün bir edisyonla yeniden neşredilecek","Evliya Çelebi'nin onlarca yıllık serüvenini büyük bir tarih anlatısına dönüştüren ""Seyahatname"" eseri yeniden basılacak.",Kültür Sanat
418,Perre Antik Kenti'nde bulunan 1800 yıllık taban mozaikleri koruma altına alınıyor,Komagene Krallığı'na ev sahipliği yapan kentlerden biri olan Adıyaman'daki Perre Anti Kenti'nde bulunan 1800 yıllık taban mozaiklerinin restorasyonu başladı.,Kültür Sanat
419,Edirne'deki festivalde 1 tondan fazla tava ciğeri dağıtılacak,Edirne'de Uluslararası 11. Bando ve Ciğer Festivali yapılacak. Yarın başlayacak festival pazar günü sona erecek. Festivalin son gününde vatandaşlara 1 tondan fazla tava ciğeri dağıtılacak.,Kültür Sanat
420,Zeugma Mozaik Müzesi'nde sonbahar yoğunluğu,"Dünyaca ünlü birçok esere ev sahipliği yapan ve Kahramanmaraş merkezli depremler sonrasında 74 gün kapanan Zeugma Mozaik Müzesi, sonbahar yoğunluğu yaşıyor.",Kültür Sanat
421,Bu hafta 8 film vizyona giriyor,Sinemada bu hafta 8 yeni film vizyona girecek. Bu filmlerin 6’sını yerli 2’sini yabancı filmler oluşturuyor.,Kültür Sanat
422,CSO Ada Ankara'da yeni sezon yarın başlıyor,"Başkent'in kültür sanat merkezlerinden Cumhurbaşkanlığı Senfoni Orkestrası Ada Ankara yerleşkesi, 6 Ekim'de yeni sezona merhaba diyor. CSO Ada Ankara sezon boyunca 7’den 70’e herkese hitap eden dolu dolu programıyla sanatseverlerin uğrak noktası olmayı sürdürecek.",Kültür Sanat
423,Satala Antik Kenti’nde yeni bir kale kalıntısına ulaşıldı,"Gümüşhane'nin Kelkit ilçesinde bulunan Satala Antik Kenti'ndeki kazılarda çok sayıda kılıç, mızrak kalıntısı, çok kollu büyük demir şamdanın yanı sıra yeni bir kale kalıntısı daha keşfedildi.",Kültür Sanat
424,"""Şifa-i Şerif"" tezhip sergisi Mamak'ta açıldı","Müzehhibe Aysel Toprak'ın ""Şifa-i Şerif"" tezhip sergisi, Mamak Belediyesi Musiki Muallim Mektebi'nde, sanatseverlerin beğenisine sunuldu.",Kültür Sanat
425,"""2023 Necip Fazıl Ödülleri""ni kazananlar açıklandı","Bu yıl 10'uncusu gerçekleştirilen ""Necip Fazıl Ödülleri""nin sahipleri belirlendi.",Kültür Sanat
426,13. Kocaeli Kitap Fuarı cumartesi başlıyor,"Kocaeli Büyükşehir Belediyesince ""Şehir ve Kitap"" temasıyla düzenlenecek 13. Kocaeli Kitap Fuarı'na, 390 yayınevi, 102 sivil toplum kuruluşu ile 450'den fazla yazar ve şairin katılması bekleniyor.",Kültür Sanat
427,Kültepe'de 'geç döneme' ilişkin yapılar ortaya çıkarılıyor,Anadolu'da ilk yazılı belgelerin bulunduğu Kültepe Kaniş/Karum Höyüğü'nde kazı çalışmaları 75'inci yılında sürüyor.,Kültür Sanat
428,Ordu'da hamsiyle hazırlanan içli tava tescillendi,"Ordu'nun vazgeçilmez lezzetlerinden ""Ordu içli tava"" coğrafi işaretli ürün olarak tescillendi.",Kültür Sanat
429,BMK Ahmet Kot Kitaplığı 100 binden fazla eser ev sahipliği yapıyor,Yeni nesil kütüphaneciliğin ilk örneklerinden Balıkesir Millet Kütüphanesi (BMK) Ahmet Kot Kitaplığı dünyanın dört yanından bir araya getirilen 100 binden fazla eseri barındırıyor.,Kültür Sanat
430,"Antalya Devlet Opera ve Balesi, 11 etkinlikle perdelerini açacak","Antalya Devlet Opera ve Balesi (DOB), 2 opera, 4 bale, 1 çocuk oyunu ve 4 konser olmak üzere 11 etkinlikle izleyici karşısına çıkacak.",Kültür Sanat
