,Başlık,İçerik,Kategori
348,Haritalarda artık yok… Marmara Gölü tamamen kurudu,"Bir zamanlar göçmen kuşların uğrak noktalarından biri, yöre halkının da geçim kaynağı olan Manisa’daki Marmara Gölü tamamen kurudu. Bölgedeki canlı çeşitliliği ise ortadan kayboldu. Geriye ise yürek burkan bir manzara kaldı.",Çevre
349,Türkiye’deki su stresi hangi boyutta?,"Yaşam döngüsünün devamı için zorunlu bir ihtiyaç olan su, tüm dünyada çeşitli nedenlerle ya azalıyor ya da kirleniyor. Türkiye’de de benzer sorunlar söz konusu. Su fakiri bir ülke olmasa da su stresi yaşayan ülkeler kategorisinde yer buluyor Türkiye. Peki bu ne anlama geliyor? Gelin detaylarına birlikte bakalım.",Çevre
350,"En maliyetli 10 iklim felaketi, en az 200 milyar dolar ekonomik kayba yol açtı","Dünyada bu yıl meydana gelen en büyük 10 iklim felaketinin ekonomik hasarı en az 200 milyar doları bulurken, iklim felaketleri nedeniyle binlerce insan hayatını kaybetti ve milyonlarca kişi yaşadığı yeri terk etmek zorunda kaldı.",Çevre
351,Türkiye'de hedef 2053'te net sıfır emisyon ve yeşil kalkınma,"Yılın ilk aylarında çevre alanında önemli bir zirveye tanık olan Türkiye'de ilk kez Çevre, Şehircilik ve İklim Değişikliği Bakanlığınca İklim Şurası düzenlendi. İklim değişikliğiyle mücadelede 2053 net sıfır emisyon ve yeşil kalkınma hedefleri doğrultusunda 217 karar alındı.",Çevre
352,Antarktika'daki bitki ve hayvanların üçte ikisi 2100 itibarıyla yok olacak,"Bir araştırmaya göre, Antarktika ekosistemlerini muhafaza etmek için tasarlanan koruma çabaları yetersiz kalıyor. Araştırmacılar, kıtanın bitki ve yaban hayatı nüfusunun 2100 itibarıyla yüzde 65 düşüş yaşayacağını tahmin ediyor.",Çevre
353,Tokyo'da 2025 sonrası yeni ev inşasında güneş paneli şartı aranacak,"Japonya'nın başkenti Tokyo'da, sıfır karbon hedefi kapsamında, 2025 sonrası inşa edilecek büyük evlere güneş paneli montajı şart koşulacak.",Çevre
354,Kuzey Kutbu'nda yağışlar gitgide artıyor,"Bir araştırma, sıcaklıkların gitgide yükseldiği Kuzey Kutbu'nda, iklim değişikliği nedeniyle kar, yağmur ve donan yağmur miktarında artış olduğunu gösterdi.",Çevre
355,Su İçin Seferberlik Başlıyor,"Tarım ve Orman Bakanlığı tarafından başlatılacak olan su seferberliğinin detayları ortaya çıktı. ‘Değişen İklim Çerçevesinde Su Verimliliği Stratejileri ve Eylem Planı’ yeni yılın ilk günlerinde kamuoyuna açıklanacak. Plan çerçevesinde, su kayıpları yüzde 33’ten yüzde 25 ve altına indirilecek. Tarımda ise “suya göre ekim” dönemi başlayacak.",Çevre
356,Atık tutucu sistem ile çöplerin denize ulaşması engelleniyor,"Antalya'nın Kemer ilçesinde kullanılan atık tutucu sistem sayesinde, çöplerin denize ulaşmasının önüne geçiliyor.",Çevre
357,Bişkek'teki hava kirliliğine çözüm aranıyor,"Kırgızistan hükümeti, hava kirliliği bakımından dünyada ilk 10'da yer alan başkent Bişkek'in hava kirliliği sorununa çözüm bulmaya çalışıyor.",Çevre
358,Kurak sonbahara rağmen şehirlerde su sıkıntısı öngörülmüyor,"Tarım ve Orman Bakanlığına bağlı Devlet Su İşleri (DSİ) Genel Müdürlüğü, iklim değişikliği ve kuraklığın etkilerine karşı ""suyu"" güvence altına alacak projeleri hayata geçirirken, gelecek 4-8 aylık projeksiyonlarda İstanbul, Ankara ve İzmir'de su konusunda herhangi bir sıkıntı yaşanması beklenmiyor.",Çevre
359,Suyu Yerin Altında Koruyacağız,"Tarım ve Orman Bakanlığı, Türkiye’nin sularını korumak için 246 yer altı barajı inşa ediyor. ‘Yeraltı Suyu Besleme Tesisi’ olarak adlandırılan bu barajlardan 105’itamamlandı. Bu barajlar sayesinde buharlaşmadan suyu korumak, 750 bin kişiye temiz içme suyu vermek mümkün olacak.",Çevre
360,"AB, sınırda karbon vergisi uygulamaya hazırlanıyor","Avrupa Birliği (AB) kurumları, üçüncü ülkelerden alınan demir, çelik, çimento, alüminyum, gübre, hidrojen ve elektrik gibi ürünlere sınırda karbon vergisi uygulanması konusunda anlaşma sağladı.",Çevre
361,"Dünya, Paris İklim Anlaşması hedeflerini yakalamaktan uzak","Ülkeler sera gazı salımlarını azaltarak küresel ısınmayı sınırlamayı hedefleyen küresel Paris İklim Değişikliği Anlaşması'nın 7. yıl dönümünde, iklim değişikliğiyle mücadele kapsamında verilen vaatler ve koyulan hedeflerin çok gerisinde kaldı.",Çevre
362,Grönland'da 2 milyon yıllık DNA örneğine rastlandı,"Bilim insanları, Grönland'ın en kuzey noktasında, bilinen en eski olduğu belirtilen 2 milyon yıllık DNA örneği tespit etti.",Çevre
363,"Portekiz, İspanya ve Fransa, ""AB'nin en büyük yeşil hidrojen koridoru"" için anlaştı","İspanya, Fransa ve Portekiz, Avrupa Birliği'nin (AB) bu zamana kadar en büyük yeşil hidrojen koridoru olarak açıklanan Celourico da Beira-Zamora ve Barselona-Marsilya hatlarındaki H2MED Projesi'nin hayata geçirilmesi için anlaştı.",Çevre
364,İstilacı balon balığı yayılıyor,"Akdeniz Su Ürünleri Araştırma, Üretme ve Eğitim Enstitüsünce yapılan araştırmada, istilacı tür balon balığının yayılımının devam ettiği, uyum kabiliyeti yüksek olan balığın daha az tuzlu sulara da geçmeye başladığı belirlendi.",Çevre
365,BM Genel Sekreteri Guterres: Doğaya bir tuvalet gibi davranarak kendimizi yok ediyoruz,"Birleşmiş Milletler (BM) Genel Sekreteri Antonio Guterres, insanlığın çevreye verdiği zarara dikkati çekerek ""Doğaya bir tuvalet gibi davranarak kendimizi yok ediyoruz."" dedi.",Çevre
366,Ormansızlaşma sorunu gıda kriziyle derinleşebilir,"Gezegenin bir ucundaki ormansızlaşma diğer ucunu etkiliyor çünkü bu küresel bir sorun ve en büyük sebeplerinden biri tarım. Olası bir gıda krizi, daha fazla orman arazisinin tarıma açılması ve tarımsal verimliliğin düşmesi gibi sebepler sorunu derinleştirebilir.",Çevre
367,İklim değişikliğiyle yazlar uzuyor kışlar kısalıyor,"Dünya ısınıyor, mevsimler değişiyor. Sektörler dolayısıyla da insanlar küresel iklim krizinin somut etkileriyle karşılaşıyor. Buna verilebilecek en net örneklerin başında ise kış turizmi geliyor.",Çevre
368,Şahika Ercümen deniz yaşamının korunması için farkındalık dalışı gerçekleştirdi,"Şahika Ercümen, ""Denizlerimiz ve okyanuslarımız boğuluyor. Kirlilik, atıklar, aşırı avlanma, istilacı yabancı türler ve iklim değişikliği gibi insanlığın yarattığı sorunlar, deniz yaşamını, bağlı olduğu oksijenden mahrum bırakıyor."" dedi.",Çevre
369,Yaşamın Kaynağı Toprak,"İnsanoğlunun işleyerek gıda ürettiği, canlıların üzerinde yaşam sürdüğü, şarkılara, türkülere konu olan toprak, bol ve bedava zannedilse de gerçekler öyle değil. 510 milyon kilometre karelik dünyanın sadece 149 milyon kilometre karesi karadan oluşuyor. Bu gerçek hatırlansın diye, 5 Aralık tarihi Dünya Toprak Günü olarak kutlanıyor.",Çevre
370,Tazmanya kaplanı: Kayıp kalıntılar 85 yıl sonra dolapta bulundu,"85 yıldır kayıp olduğu düşünülen, bilinen son Tazmanya kaplanının (Thylacine) kalıntıları, bir Avustralya müzesinin dolabında saklanmış olarak bulundu.",Çevre
371,İklim değişikliğinin vurduğu Manderalılar 300 yıllık ata topraklarını terk etmek istemiyor,"Kenya’nın kuzeyinde yaşayan Manderalılar, küresel iklim krizinden en fazla etkilenen bölgede olmalarına rağmen 300 yıllık yurtlarını bırakmak istemiyor.",Çevre
372,"Brezilya’da şiddetli yağış: 5 kişi öldü, 8 binden fazla kişi yerinden oldu","Brezilya’nın bazı eyaletlerinde son bir haftada şiddetli yağış sonucu oluşan heyelan ve sel nedeniyle 5 kişinin hayatını kaybettiği, 8 binden fazla kişinin yerinden olduğu bildirildi.",Çevre
373,"Berlin Havalimanında, çevrecilerin eylemi nedeniyle bir süre uçuşlar durdu",Almanya’da çevreci grup Letzte Generation (Son Kuşak) üyesi çok sayıda aktivistin Berlin Havalimanının apronu ile iniş ve kalkış pistlerinin bulunduğu alanda yaptığı eylem nedeniyle uçuşların yaklaşık 2 saat durduğu aktarıldı.,Çevre
374,"ABD tarihinin en ölümcül salgını: 50,54 milyon kuş yok oldu","ABD Tarım Bakanlığı'nın yayınladığı verilere göre, bu yıl ABD'de 50,54 milyon kuşu öldüren kuş gribi, ülkenin tarihindeki en ölümcül salgın haline geldi.",Çevre
375,"Hint Okyanusu'nda araştırmalar yürüten bilim insanları, yeni deniz canlıları keşfetti","Avustralyalı araştırmacılar, Hint Okyanusu'nda deniz altı haritalandırmaları için yaptıkları 35 günlük yolculuğun ardından yeni deniz canlıları keşfetti.",Çevre
376,Sanayide harcanan temiz su kaynakları için çözüm yolları,"Su kaynakları üzerindeki baskı artıyor. Yüksek kalitedeki suyu, her zaman bu kalitede suya ihtiyaç duymayan alanlarda kullanmaksa baskıyı katlıyor. Su yönetimini doğru kurgulamak ve alternatifleri yaygınlaştırmak artık elzem.",Çevre
377,Independenta faciasının üzerinden 43 yıl geçti,İstanbul Boğazı dünyanın en önemli ticaret yolları arasında yer alıyor. Bu stratejik su yolunda her yıl ortalama 20 gemi kazası meydana geliyor. O kazalar arasında hafızalardan silinmeyen ise 15 Kasım 1979’daki ‘Independenta’ faciası oldu. Hem can hem de çevre kayıplarına yol açan tanker kazasının pek bilinmeyen kayıtlarını TRT arşivinden çıkardık.,Çevre
378,Çevresel tedbirler ticareti de değiştiriyor,"Ülkeler çevre adına adımlar attıkça yenilenebilir enerji ekipmanları gibi çevresel ürünlerin ticareti hızlanıyor. Bu ürünleri üretebilen ve ticaretini yönetebilen ülkeler ön plana çıkarken, diğer ülkeler ‘enerji dönüşümünde dışa bağımlılık’ endişelerini dile getiriyor.",Çevre
379,"Milli Ağaçlandırma Günü’nde Tema: ""Türkiye Yüzyılı’na Nefes""","2019’dan beri kutlanan ‘Milli Ağaçlandırma Günü’nün bu yılki teması “Türkiye Yüzyılı’na Nefes” oldu. 11 Kasım’da, Cumhurbaşkanlığı Külliyesi karşısında ‘Millet Ormanı’ oluşturuldu. Milli Gün, Türk Dünyası’yla eşzamanlı kutlandı. Fidanlarla ‘Türkiye Yüzyılı’ logosu oluşturulurken, 11.11’de yüzbinlerce fidan, toprakla buluştu.",Çevre
380,Anadolu Ajansı çevre sorunlarına ve iklim krizine Yeşilhat’la dikkat çekiyor,"Çevre sorunları ve etkisini her geçen yıl daha fazla hissettiren iklim değişikliği konularında farkındalığı artırma ve çözüm yolları konusunda yeni perspektifler sunarak dünyanın bu alanda öne çıkan haber ajansı olma hedefindeki Anadolu Ajansı, hayata geçirdiği Yeşilhat projesiyle çevre ve iklim haberciliğine yeni bir soluk getirdi.",Çevre
381,"Milyarderler, ortalama bir insandan bir milyon kat daha fazla sera gazı yayıyor","İngiltere'de yapılan bir araştırma, milyarder birinin ortalama bir insandan milyon kat daha fazla sera gazı yaydığını ortaya koydu.",Çevre
382,Afrika Birliği: Gelişmiş ülkeler Paris Anlaşması'nda verdikleri sözü tutmalı,"Afrika Birliği (AfB) Dönem Başkanı Macky Sall, gelişmiş ülkelerin Paris İklim Anlaşması kapsamında verdikleri sözlere uymaları gerektiğini söyledi.",Çevre
383,BM İklim Zirvesi yarın başlıyor,İklim krizine karşı ortaya konulan planların güçlendirilmesi ve bu planların somut adımlar atılarak hayata geçirilmesine ilişkin müzakerelerin yapılacağı Birleşmiş Milletler İklim Değişikliği Çerçeve Sözleşmesi 27. Taraflar Konferansı (COP27) yarın başlıyor.,Çevre
384,Dünya için iyi bir başlangıç: Paris İklim Anlaşması,"Türkiye’nin bir yıl önce tarafı olduğu Paris İklim Anlaşması’nın yegâne hedefi, küresel sıcaklık artışını sınırlandırmak ve karbon salınımını azaltmak. Köklü bir dönüşüm öngören anlaşmaya ve Türkiye’nin yaklaşımına yakından bakıyoruz.",Çevre
385,Hindistan'ın başkentinde hava kirliliği tehlikeli seviyede,Hindistan'ın başkenti Yeni Delhi'de hava kirliliği tehlikeli seviyeye ulaştı. Güne sisli bir havada başlayan Delhi'de nefes almada zorluk gibi şikayetlerle hastanelere başvuranlar oldu.,Çevre
386,Lisa Kasırgası nedeniyle Belize'de olağanüstü hal ilan edildi,"Lisa Kasırgası'nın, Orta Amerika ülkesi Belize’de tropik bir fırtınaya dönüşerek iç bölgelere ilerlemesi nedeniyle olağanüstü hal ilan edildi.",Çevre
387,Su kaynaklarına bırakılan yavru balıkların sayısı 84 milyonu geçecek,"Tarım ve Orman Bakanlığı, balıklandırma çalışmaları kapsamında bugüne kadar yaklaşık 83,7 milyon yavru balığı su kaynaklarıyla buluştururken yıl sonuna kadar sayının 84 milyonu geçmesi bekleniyor.",Çevre
388,Türkiye’nin ekoturizm rotaları,"Doğa turizmi, fotoğrafçılık, bilimsel tur ya da balıkçılık… Türkiye’nin dört bir yanında tüm bu aktiviteleri gerçekleştirmek için birbirinden özel ekoturizm rotaları bulunuyor.",Çevre
389,Almanya fosil yakıtlı kömür santrallerini 2030 yılında kapatmayı planlıyor,Almanya son aldığı kararla fosil yakıtlı kömür santrallerini kapatma hedefini en geç 2038 olarak belirlemişti. Alınan kararla bu hedef 2030'a çekildi.,Çevre
390,"ABD İklim Özel Temsilcisi'nden ""küresel iklim krizi"" uyarısı","ABD İklim Özel Temsilcisi John Kerry, iklim krizinin etkilerini artık yadsımanın mümkün olmadığını belirterek çok geç olmadan tüm dünyanın karbon emisyonlarının hızla azaltılması için iş birliği içerisinde çalışması gerektiğini vurguladı.",Çevre
391,Vandallık mı protesto mu?,"İklim krizi etkilerini artırdıkça, alınan önlemlerin yetersizliği gün yüzüne çıkıyor. İklim aktivistleri de konuya dikkat çekmek için sıra dışı yöntemler deniyor. Ancak aktivistlerin son dönemlerdeki tercihleri 'vandallık' olarak değerlendiriliyor.",Çevre
392,Fosil yakıtlara aşırı bağımlılık nesillerin sağlığını tehlikeye atıyor,"Dünya genelinde fosil yakıtlara aşırı bağımlılık mevcut ve gelecek nesillerin sağlığı için büyük tehdit oluştururken, gıda güvensizliği, salgın hastalıkların bulaşma riski ve potansiyel iş gücü kayıpları artıyor.",Çevre
393,Marmara'ya yapay resif desteği,"Marmara Denizi'nde su altı yaşamı canlandırma çabaları sürüyor. Suya bırakılan yapay resiflerle hem deniz canlılarının sayısının ve çeşitliliğinin arttırılması hem de kaçak avcılıkla mücadele hedefleniyor. O resifler, uzman ekip tarafından titizlikle takip ediliyor.",Çevre
394,"Artan kuş gribi vakaları nedeniyle İngiltere genelinde ""Önleme Bölgesi"" ilan edildi","İngiltere'de yabani kuşlarda ve ticari tesislerde kuş gribi vakalarındaki artışın ardından riski azaltmak için ülke genelinde ""Kuş Gribi Önleme Bölgesi"" ilan edildi.",Çevre
395,"İklim değişikliği, 2050’ye kadar milyonlar için açlık riski yaratabilir","İklim değişikliğinin 2050’ye kadar milyonlarca kişi için açlık, dengesiz beslenme ve yoksulluk riski yaratmasının beklendiği bildirildi.",Çevre
396,İklim aktivistleri Van Gogh'un Ayçiçekleri tablosuna çorba döktü,"İklim aktivistleri, Londra'daki Ulusal Galeri'de sergilenen Van Gogh'un ""Ay Çiçekleri"" tablosuna domates çorbası fırlattı.",Çevre
397,İklim değişikliğiyle gelen yeni tehlike: Hidrometeorolojik afetler,"Uzmanlar, iklim değişikliğiyle yağışların miktarının artması, şiddetinin azalması veya yetersiz kalması gibi hidrometeorolojik afetlerin giderek diğer afetlerin önüne geçtiğini düşünüyor.",Çevre
398,Tarım Toprağı Altın Gibi Kıymetli,"Küresel gıda tedarik sorunları nedeniyle tarıma uygun topraklar şimdiden altın gibi kıymetli hale geldi. Tarıma uygun olmayan ülkelerin başka ülkelerden toprak kiraladığı günümüzde, Tarım ve Orman Bakanlığı’nın yürürlüğe koyduğu tedbirlerle, Türkiye’nin tarım toprakları korunuyor.",Çevre
399,Yeni Zelanda'nın Pitt Adası'nda 240 pilot balina öldü,Yeni Zelanda'nın Pitt Adası'nda mahsur kalan 240 pilot balinanın öldüğü bildirildi.,Çevre
400,Türkiye'nin Gizli Hazinesi: Korunan Alanlar,"Türkiye'nin yeşil varlığı beklentilerin üstünde bir hızla artıyor. 50 yıl önce Türkiye topraklarının yüzde 20'si orman alanıydı, bugün ise yüzde 30'a dayandı. Tarım ve Orman Bakanlığı'na bağlı, içinde doğal hayatın sürdüğü, yaban kuşlarının uçtuğu, tilkilerin dolaştığı korunan alanların sayısı 633'ü buldu.",Çevre
401,THY Global SAF Deklarasyonu'nu imzaladı,"Türk Hava Yolları (THY), karbon emisyonunun azaltılması için ""Sürdürülebilir Havacılık Yakıtlarının Geliştirilmesi (SAF-Sustainable Aviation Fuel)"" deklarasyonunu imzaladı.",Çevre
402,İklim Konferansı'na ilginç sponsor,"Birleşmiş Milletler İklim Değişikliği Konferansı bu yıl Mısır'da düzenlenecek. Konferansa dair tartışma ise organizasyonun sponsoruyla ilgili. Çünkü sponsor, dünya çapında plastik kirliliğinin müsebbibi olan bir meşrubat firması.",Çevre
403,Atık bırakmayan gemilere 32 bin 855 liradan başlayan ceza verilecek,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığınca uygulanan ""Denizcilik Atıkları Uygulaması"" kapsamında, limana döndükten sonra atık kabul tesisine 10 gün içerisinde atık bırakmadan sefere çıkan gemilere 32 bin 855 liradan başlayan idari para cezası uygulanacak.",Çevre
404,Fazla mı paketliyoruz?,"Tüketim arttıkça ambalaj kullanımı da artıyor. Ambalajın sürdürülebilirliğini sağlamak içinse farklı seçenekler gündemde. Peki, ambalajda sürdürülebilirlik nasıl sağlanır, hangi alternatifler konuşuluyor?",Çevre
405,"Kullanılmış su tasarrufunda 5,7 milyar metreküplük hedef","Tarım ve Orman Bakanlığı tarafından kullanılmış ve atık suların ekonomiye kazandırılması amacıyla geliştirilen proje kapsamında, 10,3 milyar metreküplük potansiyelden yıllık 5,7 milyar metreküp suyun öncelikle tasarruf edilerek, tarım, sanayi ve meskenlerdeki ihtiyacın karşılanmasında kullanılabileceği belirlendi.",Çevre
406,İklim krizinin etkisiyle hızla çoğalan sivrisinekler ölümcül hastalıklara neden olabiliyor,"Isırık, kaşıntı ve geceleri uyutmayan vızıltılarıyla sivrisinekler, yaz mevsiminde büyük sıkıntı yarattı. Ancak sivrisinekler bu verdikleri rahatsızlıklardan çok daha büyük sorunların kaynağı olma potansiyeli taşıyorlar.",Çevre
407,"Ian Kasırgası, Florida'nın ardından Güney Carolina ve Gerogia'ya ilerliyor","ABD’nin Florida eyaletinde büyük hasara yol açan Ian Kasırgası'nın, Güney Carolina ve Georgia eyaletlerine ilerlediği bildirildi.",Çevre
408,Sürdürülebilirlik için balık denetimi,"Ağlar doluyor, yüzler gülüyor. Bu yıl denizde av sezonu geçmiş yıllara göre daha hareketli geçiyor. Balıkçılar avlarını sürdürürken yetkililer de denetimlerine hız kesmeden devam ediyor.",Çevre
409,Balıkçının gözünden denizlerimizi bekleyen tehlike,Hem insan eli hem de ekolojik faktörler denizlerimizdeki ekosistemi çökme noktasına getiriyor. Tüm bu olumsuzluklar özellikle küçük ölçekli balıkçıları etkiliyor.,Çevre
410,Tıbbi jeolojinin merceğinde: Asbest,"Jeolojik araştırmalar, tıbbi yönden faydalı olabilecek birtakım bilimsel gerçeklikleri ortaya koyabiliyor. Toprağı ve suyu araştıran bilim dalı ‘tıbbi jeoloji’, kanserojen bir madde olan asbest mineralini ve bunun bulunduğu bölgeleri mercek altına alıyor.",Çevre
411,"California, doğalgazlı ısıtıcıları ve fırınları yasakladı","California, 2030 yılına kadar eyalet genelinde doğalgazlı ısıtma cihazlarının kullanımını aşamalı olarak durdurmayı planlayan öneriyi kabul etti.",Çevre
412,Denizde palamut ‘dalgalanması’,"Son yıllarda beklentinin altında kalan palamut, bu av sezonunda balıkçıların yüzünü güldürüyor. Özellikle Karadeniz’deki balıkçılardan gelen görüntüler de bunu doğrular nitelikte.",Çevre
413,İklim krizi ağaçları tehdit ediyor,"İklim krizinin etkisiyle artan sıcaklık ve düşen nem oranları binden fazla ağaç türünü tehdit ediyor. İngiltere merkezli Nature Climate Change dergisinde yayımlanan araştırmaya göre, risk altındaki ağaçlar arasında şehirlerde sıklıkla gördüğümüz meşe, akçaağaç, kavak, karaağaç, çam ve kestane gibi türler var.",Çevre
414,Bitkilere karşı “kör” müyüz?,"İnsanlığın tüketim hızı bazı canlıların varlığını tehlikeye atıyor. Mesela bitkilerin… Nesli tükenmekte olan bitkilerden bahsedeceğimiz bu haberde, pek bilinmeyen bir kavram olan bitki körlüğünü de anlatacağız.",Çevre
415,Terazinin iki kefesi: Uluabat Gölü,"Uluabat, Türkiye'nin en önemli göllerinden... Gölü korumak için çok aktörlü bir süreç yürütmek ve türler arasındaki dengeyi gözetmek gerekiyor. Bu dengeyi bulmanın güzel bir örneği ise Eskikaraağaç’ta yaşandı. Gelin bir gölün nasıl korunduğunu ona emek verenlerden dinleyelim.",Çevre
416,Tekirdağ'da ormana atık bırakanlara 489 bin lira ceza,"Tekirdağ Çevre, Şehircilik ve İklim Değişikliği Müdürlüğünce, Kapaklı ilçesinde ormanlık alana tekstil atığı döken kişiye 122 bin, tekstil atıklarının ait olduğu firmaya 367 bin lira ceza yazıldı.",Çevre
417,Dünyanın en yoksul ülkeleri 'iklim değişikliği tazminatı' istemeye hazırlanıyor,"Dünyanın en yoksul ülkeleri, Mısır'da düzenlenecek 27. Birleşmiş Milletler İklim Değişikliği Konferansında iklim değişikliğinin ülkelerinde neden olduğu hasarın karşılığında ""tazminat"" talep etmek istiyor.",Çevre
418,Burdur'da 'akşamyıldızı'nın yeni türü bulundu,"Tarım ve Orman Bakanlığı Milli Parklar Genel Müdürlüğü (DKMP), Burdur'da turpgiller familyasının ""akşamyıldızı"" cinsine ait yeni bir tür keşfetti. Keşfedilen türe ""Burdur akşamyıldızı"" ismi verildi.",Çevre
419,Hayalet ağ esareti kamerada: 3 ayda 12 bin metrekare gırgır ağı toplandı,"'Hayalet ağlar' deniz dibinde yaşamı tehdit ediyor. Marmara Adası'nda yapılan son çalışma, vahim tabloyu ortaya koydu. Uzmanlara göre hayalet ağların toplanması için kapsamlı bir proje başlatılması gerekiyor.",Çevre
420,TBMM'de küresel ısınmaya karşı 'susuz bahçe' dönemi,"Botanik zenginliğiyle öne çıkan TBMM bahçesi, küresel ısınma ve iklim değişikliğine karşı az su isteyen aromatik bitkilerle bezendi.",Çevre
421,'Ulaşımda Yeşil Dönüşüm Projesi' İstanbul'da tanıtıldı,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı ile İstanbul Ticaret Üniversitesi Ulaştırma Sistemleri ve Araştırma Merkezi arasında imzalanan protokol çerçevesinde yürütülecek ""Ulaşımda Yeşil Dönüşüm Projesi"" tanıtıldı.",Çevre
422,İzmir'deki deniz kirliliğine inceleme,"İzmir'in Foça ilçesinde, sahilde görülen kirlilik tedirginliğe neden oldu. Kirliliğin sebebinin, balıkçıların iskeleye döktüğü ölü balık ve yağlar olduğu ileri sürüldü. Durumla ilgili inceleme başlatıldı.",Çevre
423,Kuraklık batık kasaba Aceredo'yu gün yüzüne çıkardı,"Tüm Avrupa'da olduğu gibi İspanya da kuraklığın eşiğinde. İspanya'nın Aceredo kentindeki yoğun kuraklık ülkeyi etkilemeye devam ederken, sular altında kalan Aceredo kasabası yeniden gün yüzüne çıktı.",Çevre
424,İspanya’da tenis topu büyüklüğünde dolu yağdı,"İspanya’da tenis topu büyüklüğündeki dolu yağışı sırasında yaralanan 1 yaşındaki bir bebeğin hayatını kaybettiği, 29 kişinin ise yaralandığı belirtildi.",Çevre
425,Avrupa enerjiden çok daha hayati bir krizle karşı karşıya,"Yeni bir araştırmaya göre, İsviçre'nin buzulları yüz yıldan daha kısa bir sürede hacminin yarısından fazlasını kaybetti ve bu yılki uzun ve sıcak yaz çözülmeyi hızlandırdı. Avrupa'nın su temini tehdit altında.",Çevre
426,Doğa tarihine ışık tutan fosiller her yerde,"Fosilleri çoğunlukla müzelerde görsek de aslında onlar her yerde. Adımladığınız merdivende, mutfak tezgahında, yürüdüğünüz ormanda milyonlarca yıllık fosillere rastlayabilirsiniz. Bu fosilleri arayan meraklılarının sayısı da giderek artıyor.",Çevre
427,Bilim dünyasından buzullar için korkutan rapor: Artık çok geç,"Bilim insanları, hangi iklim eyleminin yapıldığına bakılmaksızın, Grönland buzulundaki kaybın, deniz seviyesinde minimum 27 santimetrelik bir artışa katkıda bulunacağını keşfetti.",Çevre
428,Pakistan'da sel nedeniyle ölenlerin sayısı bini geçti,"Pakistanlı yetkililer, ülkedeki sel felaketi nedeniyle ölenlerin sayısının 1000'i aştığını belirterek daha fazla uluslararası yardım için çağrıda bulundu.",Çevre
429,Dünyanın bazı bölgeleri 2100'e kadar yaşanamaz hale gelebilir,"Bilim insanlarının tahminine göre, 2100 yılına kadar bazı bölgeler tehlikeli sıcaklıklarla karşı karşıya kalacak ve yaşanamayacak bölgelere dönüşecek.",Çevre
